,EPIC,Unnamed: 0,angDist,gmag,rmag,imag,zmag,ymag,J,H,K,RAJ2000,DEJ2000,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_err,Mbol_err,72,L_quiet,L_quiet_bol,L_quiet_err,L_quiet_bol_err,g_i,J_K,r_z,g_z,J-K,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y
662,212027446,72.0,0.575875,18.7538,17.5232,16.0763,15.4111,15.1097,13.856,13.253,12.973,130.07026233,20.71166998,M3,3410.0,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.0738,0.14499999999999955,,6.484488809329398e+29,1.4266952797331432e+29,2.8165829772900166e+29,4.76337656086982e+28,2.6774999999999984,0.8830000000000009,2.1121,3.342699999999999,0.8830000000000009,19.031862589736406,18.7538,17.55718791117781,17.5232,16.081711564130934,16.0763,15.306806102814061,15.4111,15.305309699961093,15.1097
663,212027544,74.0,0.522302,20.8877,19.5943,17.868,17.049,16.6299,15.295,14.652,14.397,128.3079156,20.71339209,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,3.0197000000000003,0.8979999999999997,2.545300000000001,3.8386999999999993,0.8979999999999997,21.18970620300643,20.8877,19.63614468263018,19.5943,17.878331064124716,17.868,16.914741407139978,17.049,16.898566364991655,16.6299
664,212027750,63.0,0.686234,14.2219,13.347,12.986,12.777,12.5803,11.545,10.956,10.825,132.31133508,20.71687806,K7,4070.0,3.61,-0.95,8.15,-0.98,1.308,1.506,0.688,1.2209999999999999,0.8059999999999999,1.5290000000000001,3.33,0.617,0.162,0.057,,,,0.65,,,5.6,4.82,7.18,,,0.654,K7V,V  ,2.56,1.34,0.54,0.3,1.01,0.6,0.11,5.77,117.89826122396376,0.1308,0.15500000000000025,,6.020849216393901e+30,1.3942197303171907e+31,2.155679742981379e+30,4.975979829449148e+30,1.2359000000000009,0.7200000000000006,0.5700000000000003,1.4448999999999987,0.7200000000000006,14.38180744998913,14.2219,13.380204958915076,13.347,12.979330392696284,12.986,12.732633861795115,12.777,12.63692806824025,12.5803
665,212027753,75.0,0.6531859999999999,19.8882,18.6378,16.9736,16.1875,15.7764,14.509,13.839,13.541,131.05117316,20.71686567,M4.5,3100.0,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.0486,0.15499999999999936,,1.4956048424711975e+29,6.372813724560243e+27,5.801733681715048e+28,2.274461611803033e+27,2.9146,0.9680000000000016,2.4502999999999986,3.700700000000001,0.9680000000000016,20.182943358319967,19.8882,18.676685055731877,18.6378,16.9823121155648,16.9736,16.06345930943039,16.1875,16.01997170952096,15.7764
666,212027909,72.0,0.358986,17.5339,16.3673,15.0136,14.3937,14.0814,12.84,12.205,11.976,128.25151468,20.71948148,M3,3410.0,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.0738,0.14499999999999955,,6.484488809329398e+29,1.4266952797331432e+29,2.8165829772900166e+29,4.76337656086982e+28,2.5203,0.8640000000000008,1.9736,3.1401999999999983,0.8640000000000008,17.800620136327083,17.5339,16.39922786735478,16.3673,15.017073997964049,15.0136,14.300249651312999,14.3937,14.251063095302822,14.0814
667,212028430,66.0,0.6255569999999999,15.5359,14.3512,13.6911,13.4076,13.2409,12.08,11.425999999999998,11.3,129.59927013,20.72795463,M0,3870.0,3.588,-1.16,8.91,-1.2,1.4080000000000001,1.6230000000000002,0.8320000000000001,1.204,0.889,1.766,3.68,0.626,0.193,0.122,,,,0.6,,,6.04,5.22,7.75,0.33,,0.5589999999999999,M0V,V  ,2.65,1.31,0.64,0.38,1.29,0.68,0.15,5.72,69.99999999736431,0.1118,0.08000000000000007,,3.3278371931832423e+30,3.752590928470313e+30,1.0087642760722682e+30,6.912527945600352e+29,1.8448,0.7799999999999994,0.9436,2.1282999999999994,0.7799999999999994,15.750212201148047,15.5359,14.381688020852366,14.3512,13.68817449323381,13.6911,13.345693461487413,13.4076,13.337492158421277,13.2409
668,212028729,76.0,0.669515,21.3509,20.0577,18.1227,17.237000000000002,16.7508,15.325,14.794,14.508,129.86348004,20.73300185,M5,3030.0,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.2769999999999997,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.19899999999999998,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.0398,0.25,,8.021215831913957e+28,2.0152606473591297e+27,2.551121693927748e+28,1.1600772812766656e+27,3.228200000000001,0.8170000000000002,2.8206999999999987,4.113899999999997,0.8170000000000002,21.667141625727073,21.3509,20.107051145603304,20.0577,18.13654709556486,18.1227,17.079487578125864,17.237000000000002,17.07709974254964,16.7508
669,212029094,70.0,0.505953,17.0009,15.7975,14.7718,14.3082,14.0781,12.909,12.236,12.06,129.82506716,20.73921293,M2,3550.0,3.55,-1.65,10.3,-1.57,1.5,,1.0859999999999999,1.17,1.001,2.173,4.24,0.6,0.23399999999999999,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.0868,0.125,,1.1620251549648296e+30,4.724232079919543e+29,3.857144558204613e+29,1.3597432953833746e+29,2.2291000000000007,0.8490000000000002,1.4893,2.6927000000000016,0.8490000000000002,17.245849398444257,17.0009,15.827612475904793,15.7975,14.77216109914654,14.7718,14.230895779480477,14.3082,14.209843538291254,14.0781
670,212029226,74.0,0.6196050000000001,17.9815,16.7477,15.2984,14.6145,14.282,13.014,12.375,12.147,130.30838709,20.74153338,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,2.6831,0.8670000000000009,2.1331999999999987,3.3670000000000013,0.8670000000000009,18.25996209918387,17.9815,16.781777575393985,16.7477,15.303884152353632,15.2984,14.509788620944901,14.6145,14.478614938846404,14.282
671,212030244,55.0,0.6521779999999999,12.055,11.607,11.461,11.413,11.387,10.476,10.095,10.026,129.83961937,20.75807544,G9,5340.0,3.728,-0.21,5.55,-0.25,0.777,0.894,0.267,0.358,0.423,0.82,1.861,0.365,0.087,0.028999999999999998,-0.06,-0.038,-0.018000000000000002,0.9,,,4.14,3.69,5.34,,,0.8759999999999999,G9V,,,,,,,,,,108.16653826230892,0.1752,0.09499999999999977,,4.473702464377127e+31,9.645643896996797e+32,1.298580190058063e+31,2.109942005707607e+32,0.5940000000000012,0.4499999999999993,0.19400000000000084,0.6419999999999995,0.4499999999999993,12.147369293028719,12.055,11.638560785658719,11.607,11.45156468729872,11.461,11.389706306322399,11.413,11.39033747009544,11.387
672,212031039,74.0,0.537879,19.3673,18.0859,16.5024,15.7377,15.3771,14.154000000000002,13.478,13.254,128.01123161,20.77236487,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,2.8648999999999987,0.9000000000000004,2.3481999999999985,3.6296,0.9000000000000004,19.658583436591414,19.3673,18.123562293017244,18.0859,16.5103807289746,16.5024,15.618165029232504,15.7377,15.60966030952659,15.3771
673,212031189,73.0,0.6284649999999999,19.3221,18.1126,16.5828,15.9024,15.5707,14.279000000000002,13.685,13.359000000000002,129.64198409,20.77474679,M3.5,3250.0,3.512,-2.27,12.19,-2.07,1.6019999999999999,,1.4669999999999999,1.2,1.178,2.68,5.0,0.5579999999999999,0.26899999999999996,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.058200000000000016,0.375,,2.957123237734915e+29,2.53706284034917e+28,1.2469591636501151e+29,2.190676153566424e+28,2.7393,0.92,2.2102000000000004,3.419699999999999,0.92,19.604555529832545,19.3221,18.14764367885761,18.1126,16.589026651435724,16.5828,15.793373271080432,15.9024,15.777730117902625,15.5707
674,212031366,62.0,0.57529,13.8979,13.31,12.895,12.637,12.4311,11.379,10.837,10.697,130.32993902,20.77750032,K6,4230.0,3.626,-0.81,7.8,-0.9,1.24,1.439,0.617,1.1840000000000002,0.759,1.42,3.1430000000000002,0.601,0.14800000000000002,0.049,,,,0.68,,,5.41,4.66,6.99,,,0.6609999999999999,K6V,,,,,,,,,,170.0980109612371,0.13219999999999998,0.15500000000000025,,7.613378808678038e+30,2.1593906887309408e+31,3.1434325238497875e+30,7.706880255224127e+30,1.0029000000000003,0.6820000000000004,0.6729999999999999,1.2608999999999997,0.6820000000000004,14.03464748097743,13.8979,13.34359070425029,13.31,12.887232827096945,12.895,12.599262642323138,12.637,12.471666694183638,12.4311
675,212031440,73.0,0.529686,18.5339,17.3673,15.9173,15.238,14.8888,13.663,13.036,12.759,129.27962354,20.77884482,M3.5,3250.0,3.512,-2.27,12.19,-2.07,1.6019999999999999,,1.4669999999999999,1.2,1.178,2.68,5.0,0.5579999999999999,0.26899999999999996,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.058200000000000016,0.375,,2.957123237734915e+29,2.53706284034917e+28,1.2469591636501151e+29,2.190676153566424e+28,2.6166,0.904,2.1293000000000006,3.2959,0.904,18.8075984377348,18.5339,17.400387300810817,17.3673,15.921938232056931,15.9173,15.138104161228764,15.238,15.073846763395444,14.8888
676,212031837,76.0,0.604796,21.2411,19.9734,18.108,17.2422,16.8006,15.38,14.904000000000002,14.578,129.45487332,20.78517458,M5,3030.0,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.2769999999999997,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.19899999999999998,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.0398,0.25,,8.021215831913957e+28,2.0152606473591297e+27,2.551121693927748e+28,1.1600772812766656e+27,3.133099999999999,0.8020000000000014,2.731200000000001,3.998899999999999,0.8020000000000014,21.550872821150875,21.2411,20.019044504549118,19.9734,18.120191820791263,18.108,17.095807021615748,17.2422,17.09926003766804,16.8006
677,212031993,75.0,0.561713,20.6029,19.2954,17.5367,16.7529,16.3171,14.967,14.309,14.064,129.7280448,20.78798144,M4.5,3100.0,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.0486,0.15499999999999936,,1.4956048424711975e+29,6.372813724560243e+27,5.801733681715048e+28,2.274461611803033e+27,3.0662000000000016,0.9030000000000004,2.5425000000000004,3.8500000000000014,0.9030000000000004,20.908098826541483,20.6029,19.33872403765981,19.2954,17.547779492194564,17.5367,16.613809167754802,16.7529,16.59768758922846,16.3171
678,212032381,75.0,0.622343,20.0844,18.8186,17.1647,16.3887,16.0108,14.76,14.092,13.777,129.45749899,20.79459999,M4.5,3100.0,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.0486,0.15499999999999936,,1.4956048424711975e+29,6.372813724560243e+27,5.801733681715048e+28,2.274461611803033e+27,2.919699999999999,0.9829999999999988,2.4299,3.695699999999999,0.9829999999999988,20.379497425075023,20.0844,18.85761679674752,18.8186,17.173488392977053,17.1647,16.26418535264028,16.3887,16.255532044718585,16.0108
679,212032714,74.0,0.536573,19.553,18.3006,16.6511,15.885,15.532,14.222,13.637,13.363,129.84218009,20.79949617,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,2.9019000000000013,0.8590000000000018,2.4155999999999995,3.668000000000001,0.8590000000000018,19.846860888927264,19.553,18.339162110056137,18.3006,16.65962316609744,16.6511,15.762130098187853,15.885,15.772707034986299,15.532
680,212033679,75.0,0.576228,21.1772,19.8729,17.9783,17.1206,16.6659,15.359000000000002,14.63,14.484000000000002,130.31782135,20.81517656,M4.5,3100.0,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.0486,0.15499999999999936,,1.4956048424711975e+29,6.372813724560243e+27,5.801733681715048e+28,2.274461611803033e+27,3.1988999999999983,0.875,2.7523000000000017,4.0566,0.875,21.491452299808746,21.1772,19.92105665164466,19.8729,17.99162769297791,17.9783,16.966608231092643,17.1206,16.983433861438073,16.6659
681,212034371,57.0,0.28092399999999995,12.302,11.713,11.508,11.418,11.359000000000002,10.383,9.914,9.828,128.98722788,20.82627133,K1,5170.0,3.713,-0.26,5.89,-0.36,0.847,0.976,0.301,0.491,0.457,0.879,2.021,0.402,0.094,0.03,-0.064,-0.038,-0.013000000000000001,0.85,,,4.47,3.97,5.65,,,0.8140000000000001,K1V,,,,,,,,,,120.13880860480478,0.16280000000000006,0.10000000000000007,,3.189628101405974e+31,4.724232079919543e+32,9.779213863473745e+30,1.0877946363067007e+32,0.7940000000000005,0.5549999999999997,0.29499999999999993,0.8840000000000003,0.5549999999999997,12.416703573356719,12.302,11.746087550986719,11.713,11.49935024062672,11.508,11.387029962082398,11.418,11.382436970951442,11.359000000000002
682,212035051,74.0,0.698595,19.945,18.7108,17.066,16.3097,15.9189,14.682,14.029000000000002,13.782,129.01334681,20.83764747,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,2.8790000000000013,0.9000000000000004,2.4011,3.6353000000000013,0.9000000000000004,20.237266813503375,19.945,18.748798052789624,18.7108,17.07418603545462,17.066,16.1889073975129,16.3097,16.15453017988599,15.9189
683,212035441,72.0,0.599526,18.3171,17.1127,15.7613,15.1428,14.8364,13.601,12.948,12.715,128.13502129,20.84467898,M3,3410.0,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.0738,0.14499999999999955,,6.484488809329398e+29,1.4266952797331432e+29,2.8165829772900166e+29,4.76337656086982e+28,2.5558,0.8859999999999992,1.9699000000000009,3.174300000000001,0.8859999999999992,18.586404124402836,18.3171,17.14501900803261,17.1127,15.765194975101446,15.7613,15.0470438331829,15.1428,15.011552434059544,14.8364
684,212036187,74.0,0.535981,19.4962,18.2398,16.5384,15.7432,15.3507,14.022,13.45,13.116,129.73567930000002,20.85767587,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,2.9578000000000024,0.9060000000000006,2.496599999999999,3.753000000000002,0.9060000000000006,19.79393704680325,19.4962,18.27983873689892,18.2398,16.547765537042558,16.5384,15.615074945336687,15.7432,15.604283153268755,15.3507
685,212038642,73.0,0.512648,18.5177,17.3292,15.9024,15.2387,14.9123,13.693,13.053,12.798,127.80447304,20.90007625,M3.5,3250.0,3.512,-2.27,12.19,-2.07,1.6019999999999999,,1.4669999999999999,1.2,1.178,2.68,5.0,0.5579999999999999,0.26899999999999996,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.058200000000000016,0.375,,2.957123237734915e+29,2.53706284034917e+28,1.2469591636501151e+29,2.190676153566424e+28,2.6153000000000013,0.8949999999999996,2.0905000000000005,3.2790000000000017,0.8949999999999996,18.791304879388047,18.5177,17.362269532607563,17.3292,15.907022041721074,15.9024,15.138895256708963,15.2387,15.097128516410114,14.9123
686,212064701,61.0,0.5505140000000001,13.237,12.493,12.147,11.942,11.843,10.774,10.295,10.166,133.0142305,21.36023741,K5,4410.0,3.644,-0.68,7.36,-0.78,1.15,1.3730000000000002,0.525,1.081,0.685,1.272,2.883,0.568,0.132,0.042,-0.073,-0.028999999999999998,0.019,0.71,,,5.18,4.48,6.68,,,0.698,K5V,V  ,2.54,1.18,0.4,0.2,1.06,0.62,0.1,5.45,195.19221295850463,0.1396,0.16000000000000014,,1.0797876867412585e+31,4.408909906548034e+31,4.6144997107641835e+30,1.6243024363474054e+31,1.09,0.6080000000000005,0.5510000000000002,1.295,0.6080000000000005,13.38257438207,13.237,12.52654238982,12.493,12.13962697082,12.147,11.9017046939,11.942,11.88985469789,11.843
687,212066424,76.0,0.418954,21.0561,19.8013,17.7311,16.8002,16.3234,15.012,14.374,14.067,130.75216873,21.39110356,M5,3030.0,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.2769999999999997,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.19899999999999998,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.0398,0.25,,8.021215831913957e+28,2.0152606473591297e+27,2.551121693927748e+28,1.1600772812766656e+27,3.325,0.9450000000000004,3.001100000000001,4.2559000000000005,0.9450000000000004,21.37889478296875,21.0561,19.8549428634375,19.8013,17.746724060312502,17.7311,16.6304352171875,16.8002,16.680301205781248,16.3234
688,212068777,74.0,0.500301,20.7991,19.4705,17.6426,16.8297,16.4378,15.119000000000002,14.462,14.277,132.0545728,21.43336869,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,3.1564999999999976,0.8420000000000005,2.6408000000000023,3.9694,0.8420000000000005,21.110467857242938,20.7991,19.517011266572162,19.4705,17.65519095782153,17.6426,16.68065286336459,16.8297,16.743044994738717,16.4378
689,212068782,75.0,0.589719,20.5464,19.363,17.6282,16.8157,16.3914,15.126,14.462,14.130999999999998,129.59523393,21.43342469,M4.5,3100.0,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.0486,0.15499999999999936,,1.4956048424711975e+29,6.372813724560243e+27,5.801733681715048e+28,2.274461611803033e+27,2.918199999999999,0.995000000000001,2.5473,3.730699999999999,0.995000000000001,20.84139330611592,20.5464,19.40197792670765,19.363,17.636965934595207,17.6282,16.691324978373345,16.8157,16.635790175398423,16.3914
690,212069223,66.0,0.574819,15.2807,14.1282,13.4964,13.2587,13.0799,11.967,11.314,11.148,128.44554661,21.44094796,M0,3870.0,3.588,-1.16,8.91,-1.2,1.4080000000000001,1.6230000000000002,0.8320000000000001,1.204,0.889,1.766,3.68,0.626,0.193,0.122,,,,0.6,,,6.04,5.22,7.75,0.33,,0.5589999999999999,M0V,V  ,2.65,1.31,0.64,0.38,1.29,0.68,0.15,5.72,69.99999999736431,0.1118,0.08000000000000007,,3.3278371931832423e+30,3.752590928470313e+30,1.0087642760722682e+30,6.912527945600352e+29,1.7843,0.8190000000000008,0.8695000000000004,2.022,0.8190000000000008,15.489955177241375,15.2807,14.158923910403878,14.1282,13.493030759958744,13.4964,13.198781072253446,13.2587,13.172018542364773,13.0799
691,212069325,74.0,0.338036,20.8179,19.4206,17.6985,16.9248,16.5594,15.279000000000002,14.788,14.482,132.04805249,21.44304661,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,3.1194000000000024,0.7970000000000006,2.495799999999999,3.8931,0.7970000000000006,21.126737861344772,20.8179,19.46575045060436,19.4206,17.71046057628304,17.6985,16.779936646351686,16.9248,16.854268821763462,16.5594
692,212070886,74.0,0.576711,20.5084,19.2592,17.5904,16.831,16.4501,15.137,14.524,14.225,131.26584731,21.47164789,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,2.918000000000003,0.9120000000000008,2.4282000000000004,3.677400000000002,0.9120000000000008,20.80337942243656,20.5084,19.29817275176656,19.2592,17.59916294164656,17.5904,16.7066435808552,16.831,16.69444463026712,16.4501
693,212074153,73.0,0.673516,18.222,17.0335,15.663,15.0397,14.7257,13.463,12.872,12.568,131.45264647,21.53234752,M3.5,3250.0,3.512,-2.27,12.19,-2.07,1.6019999999999999,,1.4669999999999999,1.2,1.178,2.68,5.0,0.5579999999999999,0.26899999999999996,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.058200000000000016,0.375,,2.957123237734915e+29,2.53706284034917e+28,1.2469591636501151e+29,2.190676153566424e+28,2.559000000000001,0.8949999999999996,1.9938,3.182300000000001,0.8949999999999996,18.491536373858573,18.222,17.065856307144823,17.0335,15.666933389009822,15.663,14.943732017896899,15.0397,14.90135749827639,14.7257
694,212074908,66.0,0.549534,14.0063,13.088,12.628,12.34,12.0949,10.999,10.342,10.2,129.6173099,21.54605988,M0,3870.0,3.588,-1.16,8.91,-1.2,1.4080000000000001,1.6230000000000002,0.8320000000000001,1.204,0.889,1.766,3.68,0.626,0.193,0.122,,,,0.6,,,6.04,5.22,7.75,0.33,,0.5589999999999999,M0V,V  ,2.65,1.31,0.64,0.38,1.29,0.68,0.15,5.72,69.99999999736431,0.1118,0.08000000000000007,,3.3278371931832423e+30,3.752590928470313e+30,1.0087642760722682e+30,6.912527945600352e+29,1.3782999999999994,0.7990000000000013,0.7479999999999993,1.6662999999999997,0.7990000000000013,14.179678116506127,14.0063,13.120651855633051,13.088,12.62207804629402,12.628,12.291781901643583,12.34,12.16052587459156,12.0949
695,212075775,54.0,0.610753,12.001,11.555,11.395,11.333,11.307,10.386,10.021,9.974,130.15080849,21.56165956,G8,5490.0,3.734,-0.17,5.32,-0.17,0.737,0.8420000000000001,0.249,0.284,0.40399999999999997,0.7859999999999999,1.768,0.342,0.08199999999999999,0.027999999999999997,-0.057,-0.039,-0.018000000000000002,0.94,,,3.97,3.55,5.15,,,0.909,G8V,V  ,1.6,0.57,0.19,0.06,0.87,0.37,0.04,3.85,100.1665280070446,0.1818,0.06500000000000039,,5.45063231922809e+31,1.493933356778037e+33,1.5244349552817583e+31,2.235940640208396e+32,0.6059999999999999,0.41199999999999903,0.2219999999999996,0.6679999999999993,0.41199999999999903,12.094744906619278,12.001,11.586686216869278,11.555,11.38561070034928,11.395,11.3092047264776,11.333,11.31166735424056,11.307
696,212075988,66.0,0.54547,15.0501,13.9348,13.3979,13.1765,13.0321,11.953,11.274,11.119000000000002,129.24080704,21.565441,M0,3870.0,3.588,-1.16,8.91,-1.2,1.4080000000000001,1.6230000000000002,0.8320000000000001,1.204,0.889,1.766,3.68,0.626,0.193,0.122,,,,0.6,,,6.04,5.22,7.75,0.33,,0.5589999999999999,M0V,V  ,2.65,1.31,0.64,0.38,1.29,0.68,0.15,5.72,69.99999999736431,0.1118,0.08000000000000007,,3.3278371931832423e+30,3.752590928470313e+30,1.0087642760722682e+30,6.912527945600352e+29,1.6522000000000006,0.8339999999999979,0.7582999999999984,1.8736,0.8339999999999979,15.248065369423225,15.0501,13.966124191854254,13.9348,13.393623023337417,13.3979,13.120638969581835,13.1765,13.115094645985696,13.0321
