angDist,col1,EPIC,Name,RAJ2000,DEJ2000,OName,Vmag,Ksmag,(V-K)0,Prot,Per2,Per3,Per4,Amp,LC,Mm,LPer,H10,vsini,PapIII,PapII,f_EPIC,t,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
0.618313,82,2.11084148E8,034213.47+241849.8,55.556169999999995,24.31384,BPL36,,13.59,5.94,0.7131,,,,0.048,1.0,best,,0.0,,1.0,1.0,,,137170555562157036, 55.556257020, 24.313687650,0.007,0.006,0,503635968,60,56254.614108800,5,60,20.2601,0.0124,20.4716,0.0409,115000,18.9383,0.0115,19.0910,0.0236,115000,17.1205,0.0067,17.1791,0.0021,115000,16.3013,0.0050,16.3543,0.0058,115000,15.8746,0.0072,15.9583,0.0108,115000
0.931400,83,2.10832378E8,034213.88+202144.0,55.55786,20.36223,DH216,,12.79,5.46,0.4656,,,,0.043,1.0,best,,0.0,,1.0,1.0,,,132430555579375051, 55.557986830, 20.362000220,0.003,0.003,0,503635968,60,56222.730439810,5,74,18.9787,0.0082,19.0765,0.0221,115000,17.7297,0.0048,17.8160,0.0057,115000,16.0828,0.0026,16.1401,0.0033,115000,15.3344,0.0021,15.3944,0.0033,115000,14.9578,0.0064,15.0020,0.0128,115000
0.618957,84,2.11013627E8,034215.36+231131.1,55.56403,23.19199,HHJ109,,13.0,5.59,1.0188,,,,0.013000000000000001,1.0,best,,0.0,,1.0,1.0,,,135830555640660814, 55.564108590, 23.191833980,0.006,0.003,0,503635968,60,56099.251122690,10,67,19.3620,0.0133,19.4503,0.0237,115000,18.0888,0.0051,18.1828,0.0078,115000,16.3882,0.0040,16.4436,0.0047,115000,15.5840,0.0038,15.6288,0.0080,115000,15.1872,0.0050,15.2333,0.0054,115000
0.676753,85,2.11071431E8,034217.88+240657.8,55.57454,24.11606,HHJ129,,12.93,5.55,0.6026,,,,0.026000000000000002,1.0,best,,0.0,,1.0,1.0,,,136930555746199620, 55.574644320, 24.115897910,0.005,0.002,0,503635968,60,56123.801099540,5,71,19.2346,0.0126,19.3279,0.0205,115000,17.9752,0.0087,18.0569,0.0073,115000,16.3034,0.0027,16.3727,0.0050,115000,15.5220,0.0024,15.5732,0.0035,115000,15.1467,0.0023,15.1992,0.0053,115000
0.682929,86,2.11106429E8,034221.53+243952.7,55.58974,24.66465,HCG71,14.48,10.72,3.65,2.9794,,,,0.107,1.0,best,2.99,1.0,10.0,1.0,1.0,,,137590555898257946, 55.589848200, 24.664487770,0.016,0.012,0,503635968,60,56071.444340280,5,71,15.2377,0.0047,15.2971,0.0022,115000,14.0285,0.0009,14.0800,0.0019,115000,13.3210,,,,114724,12.9870,,,,114724,12.8016,0.0066,12.8226,0.0050,115000
0.781076,87,2.10905362E8,034223.99+212824.5,55.59998,21.473489999999998,PELS035,9.84,8.53,1.2,2.3787,2.5058,,,0.011000000000000001,3.0,best,2.3,1.0,,1.0,1.0,,,133760556000548595, 55.600072870, 21.473290990,0.001,0.001,90,1409359872,168,51088.464699070,5,42,10.0430,,,,114788,9.7810,,,,114788,9.6920,,,,114788,9.6560,,,,114788,9.6440,,,,114788
1.543445,87,2.10905362E8,034223.99+212824.5,55.59998,21.473489999999998,PELS035,9.84,8.53,1.2,2.3787,2.5058,,,0.011000000000000001,3.0,best,2.3,1.0,,1.0,1.0,,,133760556002269135, 55.600283770, 21.473812340,0.008,0.008,90,268959744,32,55683.773634260,0,8,,,,,0,14.0684,0.0016,13.1361,0.0010,24,14.7058,0.0021,13.8104,0.0010,4120,13.6716,0.0947,12.8397,0.0719,4120,14.0755,0.0033,12.0691,0.0035,16781336
0.498488,88,2.11055359E8,034226.26+235138.7,55.60945,23.860770000000002,HHJ49,19.49,13.39,5.99,0.4958,,,,0.037000000000000005,1.0,best,,0.0,,1.0,1.0,,,136630556095273278, 55.609526770, 23.860650650,0.002,0.002,0,503635968,60,56105.243958330,5,75,20.0383,0.0255,20.1745,0.0331,115000,18.7059,0.0055,18.7969,0.0111,115000,16.9195,0.0041,16.9909,0.0033,115000,16.0868,0.0042,16.1487,0.0025,115000,15.6771,0.0035,15.7542,0.0044,115000
0.733161,89,2.10994935E8,034226.28+225340.7,55.60953000000001,22.894660000000002,HCG75,14.45,10.72,3.62,4.2264,,,,0.022000000000000002,1.0,best,4.22,1.0,8.0,1.0,1.0,,,135470556096514024, 55.609619720, 22.894473870,0.010,0.005,90,503635968,60,56042.981574070,5,66,15.0599,0.0061,15.1374,0.0108,115000,13.8599,0.0136,13.9238,0.0128,115000,13.2550,,,,114724,12.9370,,,,114724,12.7565,0.0132,12.7692,0.0059,115000
0.604792,90,2.11078992E8,034226.28+241407.8,55.60951,24.23551,HCG73,,12.34,5.21,0.9519,,,,0.075,1.0,best,,0.0,,1.0,1.0,,,137080556095862979, 55.609608050, 24.235367770,0.004,0.003,90,503636096,60,56160.098599540,5,58,18.3431,0.0232,18.4389,0.0255,115000,17.0560,0.0173,17.1621,0.0031,115000,15.5136,0.0029,15.5640,0.0029,115000,14.8554,0.0029,14.8980,0.0023,115000,14.5010,0.0082,14.5173,0.0053,115000
0.647521,91,2.10974364E8,034227.30+223424.8,55.61376,22.57357,HCG76,,11.86,5.19,1.9793,1.5247,,,0.022000000000000002,1.0,best,,0.0,,1.0,1.0,,,135080556138108708, 55.613847260, 22.573409190,0.012,0.005,90,503635968,60,56180.849942130,5,63,17.7790,0.0058,17.8641,0.0035,115000,16.5246,0.0038,16.5999,0.0035,115000,15.0135,0.0036,15.0603,0.0015,115000,14.3369,0.0037,14.3933,0.0045,115000,14.0004,0.0040,14.0240,0.0049,115000
0.779456,92,2.10988354E8,034229.41+224726.1,55.622569999999996,22.7906,HCG77,15.16,10.92,4.13,0.325,,,,0.039,2.0,best,0.32,1.0,50.0,1.0,1.0,,,135340556226829102, 55.622659570, 22.790399850,0.016,0.007,90,503635968,60,56101.001354170,10,76,15.7079,0.0042,15.7584,0.0050,115000,14.4834,0.0036,14.5460,0.0070,115000,13.6046,0.0088,13.6540,0.0016,16892216,13.1981,0.0031,13.2546,0.0065,16892216,12.9830,0.0028,12.9962,0.0031,115000
0.810594,93,2.10862226E8,034229.70+204840.0,55.62375,20.81113,DH229,,12.43,5.28,1.2913,,,,0.011000000000000001,1.0,best,,0.0,,1.0,1.0,,,132970556237913719, 55.623819710, 20.810914470,0.007,0.001,90,503635968,60,56127.832106480,10,64,18.5790,0.0095,18.6579,0.0140,115000,17.2667,0.0084,17.3453,0.0061,115000,15.6960,0.0031,15.7515,0.0025,115000,14.9680,0.0035,15.0272,0.0035,115000,14.5994,0.0026,14.6272,0.0034,115000
0.662784,94,2.11075627E8,034233.96+241100.8,55.6415,24.18356,DH231,,13.42,5.91,0.5641,,,,0.052000000000000005,1.0,best,,0.0,,1.0,1.0,,,137020556415780620, 55.641601120, 24.183400670,0.004,0.003,0,503635968,60,56164.035208330,5,65,20.0685,0.0247,20.0552,0.0533,115000,18.7418,0.0048,18.8431,0.0089,115000,16.9593,0.0043,17.0293,0.0072,115000,16.1347,0.0021,16.1834,0.0042,115000,15.7107,0.0042,15.7936,0.0075,115000
0.585402,95,2.11025007E8,034236.26+232204.8,55.651109999999996,23.36801,HCG79,17.6,12.32,5.17,1.551,,,,0.08900000000000001,2.0,best,1.55,0.0,,1.0,1.0,,,136040556511472048, 55.651170780, 23.367857260,0.003,0.002,90,503636096,60,56133.320173610,5,74,18.1147,0.0156,18.2125,0.0191,115000,16.8677,0.0097,16.9485,0.0074,115000,15.3953,0.0043,15.4560,0.0038,115000,14.7508,0.0024,14.7880,0.0013,115000,14.4406,0.0025,14.4736,0.0072,115000
0.727311,96,2.11063744E8,034240.22+235921.7,55.667609999999996,23.98937,HCG80,15.75,11.14,4.5,0.2587,,,,0.033,1.0,best,0.26,1.0,69.0,1.0,1.0,,,136780556676687579, 55.667678410, 23.989177880,0.006,0.002,90,503635968,60,56231.318298610,10,65,16.5005,0.0042,16.5722,0.0014,115000,15.2321,0.0030,15.3144,0.0008,115000,14.1135,0.0022,14.1551,0.0044,115000,13.5750,0.0045,13.6212,0.0008,115000,13.2975,0.0020,13.3139,0.0053,115000
0.683593,97,2.11066186E8,034241.17+240142.9,55.67155,24.028589999999998,HCG82,,13.09,5.63,0.5634,,,,0.042,1.0,best,,0.0,,1.0,1.0,,,136830556716164660, 55.671625930, 24.028413230,0.003,0.002,90,503635968,60,56220.283287040,5,67,19.4292,0.0288,19.5104,0.0457,115000,18.1037,0.0061,18.1744,0.0076,115000,16.4504,0.0062,16.5143,0.0057,115000,15.6496,0.0017,15.7106,0.0027,115000,15.2832,0.0028,15.3198,0.0042,115000
0.716609,98,2.11064722E8,034241.84+240015.7,55.674369999999996,24.004379999999998,BPL42,,12.71,5.19,0.6713,,,,0.016,3.0,best,0.67,0.0,,1.0,1.0,,,136800556744245592, 55.674431780, 24.004189110,0.004,0.003,90,503635968,60,56104.716724540,10,75,18.6534,0.0096,18.7461,0.0155,115000,17.3505,0.0043,17.4245,0.0059,115000,15.8646,0.0013,15.9323,0.0032,115000,15.1843,0.0011,15.2378,0.0047,115000,14.8544,0.0029,14.9069,0.0043,115000
0.926989,99,2.1107665E8,034241.89+241158.3,55.67456,24.19953,SK671,14.5,10.53,3.86,4.8225,,,,0.061,3.0,best,4.78,1.0,,1.0,1.0,,,137030556746219787, 55.674672190, 24.199293710,0.048,0.026,0,503635968,60,56146.793240740,5,68,15.1599,0.0076,15.1938,0.0021,115000,13.9077,0.0000,13.9144,0.0010,16892216,13.0780,,,,114724,12.7440,,,,114724,12.7581,0.0154,12.5415,0.0078,16892216
0.345288,100,2.11023167E8,034242.39+232021.7,55.67666,23.339370000000002,HCG86,,11.39,5.3,0.26899999999999996,,,,0.023,1.0,ok,,0.0,,1.0,1.0,,,136000556766977660, 55.676721930, 23.339292760,0.163,0.006,0,512024576,61,56130.963784720,5,63,17.6507,0.0107,17.5005,0.0053,16892216,16.4076,0.0087,16.2014,0.0028,16892216,14.9394,0.0234,14.6402,0.0023,16892216,14.3826,0.0165,13.9126,0.0033,16892216,13.8820,0.0364,13.5243,0.0025,16892216
0.720740,101,2.11008237E8,034244.36+230616.3,55.68486,23.10454,HHJ119,,12.95,5.7,0.4288,,,,0.012,1.0,best,,0.0,,1.0,1.0,,,135720556848795864, 55.684900150, 23.104343230,0.008,0.005,90,503635968,60,56122.808831020,5,79,19.3994,0.0087,19.5374,0.0224,115000,18.1053,0.0054,18.1753,0.0076,115000,16.3668,0.0031,16.4383,0.0070,115000,15.5508,0.0025,15.6067,0.0043,115000,15.1648,0.0026,15.2037,0.0063,115000
0.692706,102,2.11062604E8,034244.45+235815.4,55.68524,23.97097,BPL43,,13.22,5.77,0.4436,,,,0.040999999999999995,1.0,best,,0.0,,1.0,1.0,,,136760556852945513, 55.685295920, 23.970784490,0.006,0.004,90,503635968,60,56152.553576390,10,75,19.7195,0.0124,19.8669,0.0300,115000,18.3873,0.0050,18.5042,0.0118,115000,16.6524,0.0034,16.7157,0.0047,115000,15.8584,0.0020,15.9107,0.0041,115000,15.4606,0.0042,15.5011,0.0056,115000
0.698495,103,2.11053031E8,034245.64+234922.8,55.69019,23.82302,HHJ52,19.5,13.4,5.99,0.3519,,,,0.019,1.0,best,,0.0,,1.0,1.0,,,136580556902637963, 55.690267080, 23.822839240,0.004,0.004,0,503635968,60,56238.034849540,5,58,20.1488,0.0219,20.3071,0.0208,115000,18.8162,0.0103,18.9021,0.0207,115000,16.9616,0.0034,17.0441,0.0045,115000,16.1165,0.0023,16.2156,0.0127,115000,15.7005,0.0022,15.7419,0.0077,115000
0.622873,104,2.11038211E8,034248.90+233448.6,55.70377,23.58018,HHJ153,,12.77,5.4,0.6804,,,,0.043,1.0,best,,0.0,,1.0,1.0,,,136290557038536563, 55.703843650, 23.580020690,0.009,0.002,0,503635968,60,56346.595798610,10,63,18.9458,0.0155,19.0313,0.0100,115000,17.6506,0.0033,17.7297,0.0043,115000,16.0359,0.0034,16.1071,0.0026,115000,15.2730,0.0030,15.3292,0.0036,115000,14.9173,0.0030,14.9470,0.0073,115000
0.602149,105,2.11074858E8,034249.09+241015.6,55.70457,24.17101,SK663,16.95,11.74,5.1,1.4585,,,,0.031,1.0,ok,,0.0,,1.0,1.0,,,137000557046795589, 55.704689040, 24.170882790,0.023,0.021,90,503635968,60,56089.799270830,5,67,17.6409,0.0064,17.6763,0.0060,115000,16.3820,0.0040,16.3703,0.0033,115000,15.0126,0.0018,14.9386,0.0006,16892216,14.3801,0.0143,14.2818,0.0009,16892216,14.0678,0.0117,13.9240,0.0053,16892216
0.857741,106,2.11010807E8,034251.67+230844.0,55.715309999999995,23.14558,UGCSJ034251.68+230843.6,,12.5,6.02,0.4038,0.6769,,,0.023,1.0,best,,0.0,,1.0,1.0,,,135770557153435064, 55.715370300, 23.145348280,0.006,0.002,90,503635968,60,56034.121817130,10,81,19.2819,0.0093,19.3913,0.0158,115000,17.8880,0.0064,17.9506,0.0125,115000,16.1304,0.0021,16.1746,0.0057,115000,15.2710,0.0022,15.3155,0.0016,115000,14.8487,0.0039,14.8803,0.0062,115000
0.752581,107,2.11095624E8,034255.10+242935.0,55.72962,24.49306,HII25,,8.26,1.1,1.4072,,,,0.001,1.0,best,,0.0,44.2,1.0,1.0,,,137390557296531737, 55.729739390, 24.492881400,0.001,0.001,90,1342255104,160,56550.644699070,1,13,9.6271,0.0598,12.7791,0.1507,24,,,,,0,8.4298,0.0150,15.4580,0.0000,24,9.1764,0.0443,12.0056,0.0195,24,11.3997,0.0010,10.4918,0.0010,16891960
0.678076,108,2.11069418E8,034256.53+240457.9,55.735569999999996,24.08277,HCG93,16.24,11.23,4.9,0.8174,,,,0.021,1.0,best,0.82,1.0,,1.0,1.0,,,136890557356779688, 55.735656000, 24.082598790,0.007,0.004,0,503635968,60,56130.466435190,5,71,16.8460,0.0065,16.9474,0.0092,115000,15.6460,0.0035,15.6956,0.0036,115000,14.2528,0.0012,14.3134,0.0029,115000,13.6159,0.0017,13.6762,0.0026,115000,13.3161,0.0024,13.3340,0.0025,115000
0.679128,109,2.11078565E8,034256.55+241345.6,55.735659999999996,24.22936,HCG92,,12.97,5.63,0.3657,,,,0.023,1.0,best,,0.0,,1.0,1.0,,,137070557357615586, 55.735746270, 24.229188540,0.009,0.004,90,503635968,60,56189.444699070,5,60,19.3078,0.0228,19.4151,0.0245,115000,18.0798,0.0044,18.1814,0.0047,115000,16.3784,0.0016,16.4393,0.0023,115000,15.5934,0.0046,15.6508,0.0039,115000,15.2016,0.0036,15.2492,0.0108,115000
0.616044,110,2.10822528E8,034258.58+201245.2,55.744119999999995,20.21256,DH247,,12.95,5.82,0.9149,,,,0.027000000000000003,1.0,best,,0.0,,1.0,1.0,,,132250557441685476, 55.744207590, 20.212409910,0.005,0.005,90,503635968,60,55979.900891200,5,59,19.5526,0.0220,19.6430,0.0242,115000,18.0960,0.0101,18.1952,0.0083,115000,16.4043,0.0013,16.4574,0.0020,115000,15.6125,0.0030,15.6657,0.0065,115000,15.2253,0.0063,15.2599,0.0057,115000
1.232907,111,2.10995339E8,034259.21+225403.3,55.74674,22.900920000000003,PELS030,12.1,9.71,2.28,6.6996,,,,0.055,3.0,best,7.07,1.0,,1.0,1.0,,,135480557468481092, 55.746781050, 22.900579620,2.531,0.478,90,310566912,37,55599.114375000,0,16,12.8223,0.1341,12.7359,0.1242,16777752,11.7678,0.0144,12.5372,0.0299,24,,,,,0,13.3043,0.0350,12.3293,0.0227,16777240,12.6162,0.2576,12.0310,0.0945,24
1.321574,111,2.10995339E8,034259.21+225403.3,55.74674,22.900920000000003,PELS030,12.1,9.71,2.28,6.6996,,,,0.055,3.0,best,7.07,1.0,,1.0,1.0,,,135480557465121312, 55.746483300, 22.900639200,0.015,0.015,90,570503168,68,55597.282280090,4,3,,,,,114720,,,,,32800,,,,,114720,14.2159,0.0019,13.2688,0.0018,16794168,,,,,114720
1.496898,111,2.10995339E8,034259.21+225403.3,55.74674,22.900920000000003,PELS030,12.1,9.71,2.28,6.6996,,,,0.055,3.0,best,7.07,1.0,,1.0,1.0,,,135480557462012073, 55.746430950, 22.901223060,0.017,0.017,90,310456320,37,55896.488888890,0,3,17.3474,0.0073,,,16777488,,,,,0,,,,,0,,,,,0,16.2878,0.0103,14.8666,0.0057,16781336
0.749430,112,2.10965155E8,034259.75+222527.3,55.74896,22.42427,DH249,13.98,10.59,3.28,6.5360000000000005,,,,0.012,4.0,ok,,0.0,,1.0,1.0,,,134900557491039607, 55.749052630, 22.424080250,0.054,0.024,90,503635968,60,56198.311504630,5,59,14.5516,0.0039,14.6043,0.0048,115000,13.4327,0.0259,13.4678,0.0074,16892216,13.0900,,,,114724,12.8070,,,,114724,12.4916,0.0090,12.5031,0.0047,115000
0.946762,112,2.10965155E8,034259.75+222527.3,55.74896,22.42427,DH249,13.98,10.59,3.28,6.5360000000000005,,,,0.012,4.0,ok,,0.0,,1.0,1.0,,,134900557486939463, 55.748751940, 22.424090630,0.011,0.011,90,268959744,32,56072.945833330,0,3,18.6242,0.0175,,,4112,,,,,0,,,,,0,15.4417,0.0088,16.1916,0.0059,4120,,,,,0
0.641470,113,2.1107983E8,034301.25+241452.4,55.75524,24.24791,BPL50,,13.31,5.9,0.3437,,,,0.035,1.0,best,,0.0,,1.0,1.0,,,137090557553327862, 55.755321360, 24.247747990,0.003,0.002,0,503636096,60,56198.881284720,10,61,19.9562,0.0257,20.1024,0.0202,115000,18.5857,0.0086,18.6897,0.0160,115000,16.8059,0.0055,16.8765,0.0098,115000,15.9734,0.0035,16.0390,0.0039,115000,15.5662,0.0071,15.6169,0.0106,115000
0.780677,114,2.11106743E8,034302.93+244011.0,55.76223,24.669729999999998,HII34,11.96,9.73,2.12,6.6874,7.6716,,,0.040999999999999995,2.0,best,6.65,1.0,6.6,1.0,1.0,,,137600557623034082, 55.762399310, 24.669577180,0.243,0.059,90,604299264,72,55906.084571760,10,94,12.0970,,,,114788,11.5380,,,,32868,11.3540,,,,98404,11.2790,,,,32868,11.2270,,,,114788
1.827920,114,2.11106743E8,034302.93+244011.0,55.76223,24.669729999999998,HII34,11.96,9.73,2.12,6.6874,7.6716,,,0.040999999999999995,2.0,best,6.65,1.0,6.6,1.0,1.0,,,137600557616314193, 55.761676940, 24.669657700,0.015,0.015,90,580988928,69,55758.737268520,0,3,,,,,32,,,,,0,13.2348,0.0977,12.1506,0.1362,16778296,13.2512,0.0010,13.3367,0.0016,568,,,,,32
1.962516,114,2.11106743E8,034302.93+244011.0,55.76223,24.669729999999998,HII34,11.96,9.73,2.12,6.6874,7.6716,,,0.040999999999999995,2.0,best,6.65,1.0,6.6,1.0,1.0,,,137600557626834435, 55.762743090, 24.670012460,0.016,0.016,90,276901888,33,56236.390034720,0,3,,,,,0,,,,,0,14.2930,0.0013,13.7455,0.0014,16781336,,,,,0,,,,,0
0.774073,115,2.1098902E8,034304.19+224803.5,55.76746,22.80098,HCG101,15.16,10.78,4.27,0.3103,,,,0.076,1.0,best,0.31,1.0,55.0,1.0,1.0,,,135360557675511599, 55.767560060, 22.800785770,0.010,0.009,0,503636096,60,55936.822303240,10,48,15.9603,0.0097,16.0349,0.0034,115000,14.6882,0.0062,14.7276,0.0064,115000,14.0012,0.0012,13.8682,0.0011,16892472,13.2510,0.0012,13.2684,0.0012,16892216,12.9489,0.0060,12.9477,0.0073,115000
0.811442,116,2.10876759E8,034305.71+210149.4,55.773830000000004,21.03042,UGCSJ034305.73+210149.1,,13.07,5.58,0.4336,,,,0.022000000000000002,1.0,best,,0.0,,1.0,1.0,,,133230557739126875, 55.773973380, 21.030238630,0.006,0.002,90,503635968,60,56131.413194440,5,80,19.4169,0.0094,19.4752,0.0168,115000,18.1419,0.0048,18.2223,0.0072,115000,16.4254,0.0060,16.4804,0.0034,115000,15.6324,0.0021,15.6824,0.0016,115000,15.2488,0.0040,15.2940,0.0065,115000
0.728031,117,2.10957162E8,034306.49+221749.4,55.77705,22.29707,HHJ18,19.99,13.79,6.09,0.1748,,,,0.03,1.0,best,,0.0,60.0,1.0,1.0,,,134750557771136892, 55.777172300, 22.296902390,0.003,0.003,0,503635968,60,56106.101215280,5,69,20.7418,0.0281,20.8568,0.0584,115000,19.3306,0.0126,19.4643,0.0187,115000,17.4146,0.0069,17.4829,0.0056,115000,16.5266,0.0037,16.5927,0.0102,115000,16.0762,0.0035,16.1508,0.0122,115000
0.655580,118,2.11108136E8,034309.74+244132.9,55.7906,24.69249,HCG100,16.37,11.42,4.84,2.0256,,,,0.04,1.0,best,2.03,1.0,11.0,1.0,1.0,,,137630557906811338, 55.790696580, 24.692330430,0.069,0.026,0,503636096,60,56131.479548610,5,108,16.9426,0.0066,17.0456,0.0084,115000,15.7436,0.0049,15.8042,0.0033,115000,14.4529,0.0080,14.5092,0.0020,115000,13.8370,0.0055,13.8589,0.0056,115000,13.5385,0.0031,13.5544,0.0023,115000
0.631747,119,2.11071351E8,034311.63+240652.6,55.7985,24.114620000000002,HHJ71,,13.16,6.0,0.4164,,,,0.043,2.0,best,,0.0,,1.0,1.0,,,136930557985667907, 55.798543000, 24.114448960,0.004,0.002,90,503636096,60,56043.065891200,5,54,19.8857,0.0256,19.9071,0.0314,115000,18.5777,0.0054,18.6892,0.0102,115000,16.7345,0.0034,16.7804,0.0043,115000,15.8752,0.0030,15.9316,0.0061,115000,15.4620,0.0038,15.4850,0.0078,115000
0.654960,120,2.111114E8,034312.11+244445.3,55.80049,24.745929999999998,HCG102,17.09,11.69,5.29,0.7068,0.5755,,,0.04,1.0,best,,0.0,,1.0,1.0,,,137690558005595456, 55.800578090, 24.745766600,0.009,0.006,90,503635968,60,56095.041562500,5,76,17.7400,0.0103,17.8201,0.0159,115000,16.4907,0.0041,16.5395,0.0043,115000,14.9382,0.0054,14.9923,0.0039,115000,14.2289,0.0015,14.2652,0.0033,115000,13.8709,0.0037,13.8932,0.0031,115000
0.577382,121,2.11105839E8,034313.06+243919.4,55.80444,24.6554,HCG103,15.99,11.29,4.59,0.2562,,,,0.013000000000000001,1.0,best,0.26,1.0,120.0,1.0,1.0,,,137580558044796913, 55.804529830, 24.655261950,0.014,0.013,0,503636096,60,56118.762141200,5,82,16.6356,0.0044,16.6805,0.0067,115000,15.3508,0.0062,15.4027,0.0070,115000,14.2305,0.0070,14.2921,0.0021,115000,13.7055,0.0048,13.7751,0.0062,115000,13.4478,0.0028,13.4417,0.0051,115000
0.690194,122,2.11053678E8,034316.59+235001.6,55.81916,23.833779999999997,HHJ206,18.48,12.4,5.97,0.7703,,,,0.139,1.0,best,0.77,0.0,,1.0,1.0,,,136600558192320906, 55.819243850, 23.833604290,0.004,0.002,90,503636096,60,56123.094085650,5,79,18.5068,0.0203,18.6126,0.0239,115000,17.1994,0.0149,17.2810,0.0140,115000,15.6722,0.0036,15.7249,0.0081,115000,14.9503,0.0016,15.0155,0.0072,115000,14.5689,0.0088,14.6286,0.0082,115000
0.732320,123,2.10988056E8,034319.00+224710.6,55.82918000000001,22.78629,HCG110,,12.76,5.54,0.3057,,,,0.055999999999999994,1.0,best,,0.0,,1.0,1.0,,,135340558292054004, 55.829285920, 22.786111550,0.003,0.003,90,503635968,60,56090.531481480,11,73,19.0335,0.0116,19.1298,0.0167,115000,17.7266,0.0045,17.8091,0.0111,115000,16.0990,0.0026,16.1666,0.0019,115000,15.3280,0.0069,15.3684,0.0057,115000,14.9401,0.0014,14.9789,0.0028,115000
0.387154,124,2.109667E8,034319.02+222657.1,55.82926,22.44922,PELS031,11.49,9.03,2.35,5.0238,2.8747,,,0.031,1.0,best,2.92,1.0,,1.0,1.0,,,134930558294579659, 55.829368060, 22.449180110,61.914,14.914,90,1141170176,136,53463.906886570,5,48,12.0970,,,,32804,11.3540,,,,32804,11.0080,,,,32804,10.8030,,,,32804,10.7060,,,,114724
0.896461,124,2.109667E8,034319.02+222657.1,55.82926,22.44922,PELS031,11.49,9.03,2.35,5.0238,2.8747,,,0.031,1.0,best,2.92,1.0,,1.0,1.0,,,134930558293749317, 55.829434290, 22.449030100,0.259,0.259,90,302067712,36,56598.606469910,0,29,11.8795,0.0010,11.8390,0.0010,344,11.2353,0.0518,12.7405,0.0267,88,10.9914,0.0696,12.9557,0.1075,88,10.2077,0.0010,13.0142,0.0010,88,10.6809,0.0078,11.0638,0.1159,88
0.554488,125,2.1109243E8,034320.57+242635.0,55.83571,24.443070000000002,HCG106,,13.15,5.82,0.3642,,,,0.048,1.0,best,,0.0,,1.0,1.0,,,137330558357972064, 55.835788020, 24.442933330,0.005,0.002,90,503635968,60,56215.141747690,5,64,19.6590,0.0101,19.7214,0.0035,115000,18.3491,0.0074,18.4715,0.0076,115000,16.5930,0.0025,16.6521,0.0045,115000,15.8045,0.0038,15.8549,0.0038,115000,15.4022,0.0038,15.4621,0.0088,115000
0.622670,126,2.11015853E8,034324.53+231333.3,55.852230000000006,23.225929999999998,HII102,10.52,8.65,1.76,2.7573,0.7779,,,0.015,1.0,best,2.77,1.0,18.3,1.0,1.0,,,135870558520651131, 55.852253590, 23.225758400,0.001,0.001,90,1343750144,160,56232.066886570,2,5,12.6608,0.0010,11.7094,0.0010,16777240,11.6599,0.0000,12.9332,0.0010,24,10.4431,0.0010,13.4156,0.0010,114744,,,,,114720,11.8244,0.0010,,,16
0.716306,126,2.11015853E8,034324.53+231333.3,55.852230000000006,23.225929999999998,HII102,10.52,8.65,1.76,2.7573,0.7779,,,0.015,1.0,best,2.77,1.0,18.3,1.0,1.0,,,135870558524761753, 55.852446240, 23.225919860,0.001,0.001,90,1343750144,160,56216.163368060,2,13,10.9011,0.1881,12.5759,0.0533,114744,12.8870,0.0010,12.8645,0.0013,118840,10.4270,0.0965,12.5451,0.1570,24,9.8215,0.1207,12.6985,0.0868,24,9.6715,0.0287,11.0940,0.0139,24
1.591705,126,2.11015853E8,034324.53+231333.3,55.852230000000006,23.225929999999998,HII102,10.52,8.65,1.76,2.7573,0.7779,,,0.015,1.0,best,2.77,1.0,18.3,1.0,1.0,,,135870558522611410, 55.852183160, 23.225489960,0.018,0.018,90,302063616,36,55452.617083330,0,49,10.8922,0.0010,10.9096,0.0010,16778328,10.4008,0.0602,12.9210,0.0966,88,9.9124,0.0953,12.7227,0.0724,88,10.4675,0.0656,12.2259,0.1207,88,10.6311,0.1267,11.6469,0.1006,88
0.730205,127,2.11055772E8,034324.97+235201.5,55.85408,23.86709,BPL58,,14.45,7.16,0.2668,,,,0.037000000000000005,1.0,best,,0.0,,1.0,1.0,,,136640558541480936, 55.854181480, 23.866909640,0.041,0.011,0,503635968,60,56169.593726850,5,60,22.0724,0.0242,22.0964,0.0199,115000,20.8252,0.0513,20.6505,0.1621,115000,18.5707,0.0042,18.6607,0.0075,115000,17.5086,0.0085,17.5960,0.0080,115000,16.9368,0.0088,17.0445,0.0115,115000
0.848464,128,2.10995008E8,034325.14+225344.5,55.85479,22.89572,HHJ134,,12.91,5.48,1.2523,,,,0.028999999999999998,1.0,best,,0.0,,1.0,1.0,,,135470558548375264, 55.854909160, 22.895511440,0.006,0.003,0,503636096,60,56015.845023150,5,60,19.1039,0.0122,19.2232,0.0219,115000,17.8403,0.0044,17.9274,0.0050,115000,16.2142,0.0044,16.2757,0.0066,115000,15.4588,0.0025,15.5151,0.0037,115000,15.0866,0.0038,15.1322,0.0058,115000
