,Unnamed: 0,EPIC,angDist,col1,Name,RAJ2000,DEJ2000,OName,Vmag,Ksmag,(V-K)0,Prot,Per2,Per3,Per4,Amp,LC,Mm,LPer,H10,vsini,PapIII,PapII,f_EPIC,t,objID,RAJ2000.1,DEJ2000.1,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,eSDSS_g,gKmag,e_gKmag,gFlags,rmag,eSDSS_r,rKmag,e_rKmag,rFlags,imag,eSDSS_i,iKmag,e_iKmag,iFlags,zmag,eSDSS_z,zKmag,e_zKmag,zFlags,ymag,eSDSS_y,yKmag,e_yKmag,yFlags,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J,eJ,H,eH,K,eK,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y,DM,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_Jackson,R_Rsun_err,Mbol_err,spectype_std,L_quiet_logL,L_quiet,L_planck,L_quiet_bol,L_quiet_err,L_quiet_bol_err,todrop,whydrop, Date of Run ,n_appa_flares, Filename , Total Exposure Time of LC in Days , BJD-2454833 days ,Ethresh,thresh20p
372,372,211047980.0,0.570121,513.0,034905.85+234423.1,57.274409999999996,23.73975,HCG354,15.31,10.79,4.41,0.8288,1.4228,,,0.028999999999999998,1.0,best,0.58,1.0,20.0,1.0,1.0,,,1.3648057274488803e+17,57.27447273,23.73960241,0.06,0.004,0.0,503636096.0,60.0,56060.63002315,5.0,75.0,16.0335,0.0053,16.0505,0.0107,115000.0,14.8618,0.0066,14.8533,0.0027,115000.0,13.6879,0.0052,13.6938,0.0112,16892216.0,13.1913,0.0109,13.1637,0.0025,115000.0,12.9209,0.0064,12.8813,0.0008,115000.0,KTWO211047980-C04,4,STAR,6,03 49 05.848,+23 44 23.32,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4018_GO4020_GO4024_GO4032_GO4048_GO4091,14.0,4.9,-41.0,5.3,,,,,,,,,,,,,,,,,11.642,0.021,10.976,0.022,10.76,0.017,13.969,JHK,,,,569-008457,03490585+2344232,,2015-09-03 19:23:02,1.0,0.0,0.903,817.9839999999997,765.815,688.331,15,1,49,,,19,16.28728997737955,16.0335,14.892364606284517,14.8618,13.689436152376034,13.6879,13.108090327626138,13.1913,13.066397652876738,12.9209,5.651668842475033,M1.5,3650,3.562,-1.57,9.97,-1.47,1.486,,1.03,1.17,0.978,2.089,4.12,0.607,0.228,0.105,,,,0.5,,,6.69,5.85,8.4,0.47,,0.46,M1.5V,,,,,,,,,,76.37626158016221,0.46,0.092,0.17499999999999982,5.196152422706632,1.3553766245568102e+32,5.192362003663618e+30,1.2976294779025415e+32,1.3742317915994988e+32,1.694112737248263e+30,5.53749986589713e+31,False,    ,2018-08-20 13:13:25.010611,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211047980-c04_kepler_v2_lc.fits,61.97243055555556,2228.800227426633,5.952114453864862e+32,114.63211635986049
373,373,211047990.0,0.7133470000000001,442.0,034807.96+234423.7,57.03317,23.73992,HCG307,17.3,12.18,5.01,0.5148,,,,0.055999999999999994,1.0,best,0.51,0.0,13.0,1.0,1.0,,,1.3648057033227822e+17,57.03322458,23.73972825,0.012,0.005,0.0,503635968.0,60.0,55973.99740741,10.0,70.0,17.9302,0.0206,18.0925,0.0185,115000.0,16.6728,0.0062,16.7273,0.0056,115000.0,15.3369,0.0018,15.2887,0.0045,115000.0,14.6235,0.0032,14.6654,0.0022,115000.0,14.3046,0.0024,14.3158,0.0028,115000.0,KTWO211047990-C04,4,STAR,6,03 48 07.963,+23 44 23.81,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.03,0.02,12.428,0.025,12.177,0.024,15.265,JHK,,,,,03480796+2344238,,2015-09-03 19:03:29,0.978,0.022,0.838,1643.4520000000002,1457.6270000000006,1236.118,15,1,49,,,19,18.202218975214567,17.9302,16.705577833307302,16.6728,15.34125003960052,15.3369,14.525219585461787,14.6235,14.485779913860595,14.3046,5.651668842475033,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,4.470388685561916,6.638347629750242e+31,2.1477220591322635e+30,6.361114917807284e+31,6.761763726573059e+31,9.358164220681466e+29,2.257582772077468e+31,False,    ,2018-08-20 13:13:25.235454,4.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211047990-c04_kepler_v2_lc.fits,61.953611111111115,2228.800214063085,7.269645087231734e+32,338.48165112057666
374,374,211048014.0,0.755024,421.0,034741.17+234425.0,56.92158000000001,23.740289999999998,HII1532,13.99,10.57,3.31,0.7814,,,,0.055,2.0,best,0.78,1.0,32.0,1.0,1.0,,,1.3648056921667872e+17,56.92167792,23.74010039,0.012,0.006999999999999999,0.0,503635968.0,60.0,55975.62216435,5.0,76.0,14.460999999999999,0.004,14.5019,0.0012,115000.0,13.6286,0.2088,13.547,0.0957,16892216.0,13.102,,,,114724.0,12.762,,,,114724.0,12.4726,0.0029,12.4921,0.0032,115000.0,KTWO211048014-C04,4,STAR,6,03 47 41.179,+23 44 25.08,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4032_GO4048_GO4060_GO4086_GO4091,15.4,3.5,-45.7,4.0,,,,,15.156,0.04,13.976,0.03,14.582,0.03,13.408,0.02,12.837,0.05,,,11.361,0.026,10.714,0.022,10.555,0.018000000000000002,13.36,gri,,,,569-008365,03474117+2344251,,2015-09-03 18:58:50,1.0,0.0,0.89,653.419,615.769,563.4590000000002,15,1,49,,,19,14.632581227430567,14.460999999999999,13.66133620321682,13.6286,13.095972807081823,13.102,12.7143026451369,12.762,12.53702208272039,12.4726,5.651668842475033,K8,4000,3.602,-1.03,8.47,-1.1,1.356,1.5619999999999998,0.7509999999999999,1.216,0.843,1.632,3.487,0.623,0.17600000000000002,0.081,,,,0.63,,,5.78,4.98,7.44,,,0.5870000000000001,K8V,,,,,,,,,,65.06407098365453,0.5870000000000001,0.11740000000000002,0.13000000000000034,6.41165930161608,3.1773129388971253e+32,1.4592038169091316e+31,3.0477572632108366e+32,3.3270550844106834e+32,4.250953466158478e+30,9.95907567321434e+31,False,    ,2018-08-20 13:13:25.449601,6.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211048014-c04_kepler_v2_lc.fits,61.97243055555556,2228.800207860477,1.3755727875150722e+33,94.26872185880066
375,375,211048116.0,0.5855630000000001,656.0,035347.58+234431.0,58.44826,23.74195,HCG474,17.64,12.28,5.25,0.6775,,,,0.013999999999999999,1.0,best,0.68,0.0,,1.0,1.0,,,1.3649058448291066e+17,58.44828956,23.74178961,0.003,0.003,90.0,503635968.0,60.0,56068.64263889,5.0,72.0,18.2891,0.0144,18.3497,0.013999999999999999,115000.0,17.0397,0.0049,17.1153,0.0063,115000.0,15.4953,0.0031,15.5496,0.0023,115000.0,14.7875,0.0032,14.8357,0.0033,115000.0,14.4407,0.0017,14.4609,0.002,115000.0,KTWO211048116-C04,4,STAR,6,03 53 47.584,+23 44 31.05,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.181,0.023,12.582,0.023,12.28,0.022,15.563,JHK,,,,,03534758+2344310,,2015-09-03 20:22:00,1.0,0.0,0.8240000000000001,1403.279,1261.207,1096.081,10,2,30,,,19,18.575401771623145,18.2891,17.075799570857008,17.0397,15.502271459051054,15.4953,14.674063998311516,14.7875,14.658415205849776,14.4407,5.651668842475033,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.29100000000000004,0.058200000000000016,0.375,4.14578098794425,3.404552152809507e+31,9.817374889102762e+29,3.2642387909432743e+31,3.388909656562385e+31,4.1490775073572245e+29,2.926219821264045e+31,False,    ,2018-08-20 13:13:25.633914,4.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211048116-c04_kepler_v2_lc.fits,61.65250000000001,2228.800284381665,3.5570335790141556e+32,362.3202352150619
376,376,211048126.0,0.7519819999999999,372.0,034709.43+234431.8,56.78931,23.742179999999998,HII1321,15.22,10.66,4.45,0.8446,0.6028,,,0.017,1.0,best,1.21,1.0,17.0,1.0,1.0,,,1.3649056789407098e+17,56.78941759,23.74199579,0.006,0.002,90.0,503635968.0,60.0,56006.21939815,5.0,61.0,15.8397,0.0033,15.9094,0.0038,115000.0,14.5956,0.0032,14.6562,0.0116,115000.0,13.482999999999999,0.001,13.5394,0.001,16892216.0,12.9971,0.0058,13.0464,0.0033,115000.0,12.7474,0.0048,12.7661,0.0027,115000.0,KTWO211048126-C04,4,STAR,6,03 47 09.438,+23 44 31.97,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4048_GO4091_GO4097,12.9,6.3,-42.9,6.1,,,,,,,,,,,,,,,,,11.527,0.021,10.94,0.022,10.686,0.018000000000000002,13.723,JHK,,,,569-008340,03470943+2344318,,2015-09-03 20:34:38,1.0,0.0,0.924,717.5360000000003,661.627,612.4019999999998,15,1,49,,,19,16.09432277285133,15.8397,14.626225470334164,14.5956,13.48465286950725,13.482999999999999,12.913291163423956,12.9971,12.894301037552669,12.7474,5.651668842475033,M1.5,3650,3.562,-1.57,9.97,-1.47,1.486,,1.03,1.17,0.978,2.089,4.12,0.607,0.228,0.105,,,,0.5,,,6.69,5.85,8.4,0.47,,0.46,M1.5V,,,,,,,,,,76.37626158016221,0.46,0.092,0.17499999999999982,5.0974871260259205,1.3553766245568102e+32,5.192362003663618e+30,1.2976294779025415e+32,1.3742317915994988e+32,1.694112737248263e+30,5.53749986589713e+31,False,    ,2018-08-20 13:13:25.759282,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211048126-c04_kepler_v2_lc.fits,61.953611111111115,2228.8002005044254,4.478046017158278e+32,86.24294712114961
377,377,211048321.0,0.651872,598.0,035111.87+234443.4,57.79948,23.74539,BPL232,,13.42,5.64,1.9607,,,,0.018000000000000002,1.0,best,,0.0,,1.0,1.0,,,1.3649057799555485e+17,57.79957047,23.74522897,0.012,0.01,0.0,503635968.0,60.0,56030.71135417,10.0,82.0,19.793,0.0165,20.003,0.0431,115000.0,18.5023,0.0092,18.5809,0.0133,115000.0,16.788,0.0022,16.8563,0.0035,115000.0,16.0036,0.0026,16.0606,0.0034,115000.0,15.6149,0.0048,15.6661,0.0083,115000.0,KTWO211048321-C04,4,STAR,6,03 51 11.873,+23 44 43.45,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.352,0.028,13.68,0.039,13.438,0.034,16.768,JHK,,,,,03511187+2344434,,2015-09-03 18:22:12,1.0,0.0,0.6579999999999999,2247.979,2015.179,1700.61,15,1,49,,,19,20.09399442672875,19.793,18.543699153197505,18.5023,16.7980986140725,16.788,15.8708285443875,16.0036,15.879904155301249,15.6149,5.651668842475033,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.243,0.0486,0.15499999999999936,3.822221212855164,1.9591152774737837e+31,4.9580014504180325e+29,1.8841751121027363e+31,1.950113960413546e+31,1.925937180673538e+29,6.95997016907608e+30,False,    ,2018-08-20 13:13:25.883823,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211048321-c04_kepler_v2_lc.fits,61.445486111111116,2228.800256347924,2.5396667904013897e+32,512.2359918203047
378,378,211049322.0,0.291345,134.0,034334.40+234542.8,55.89337,23.76191,HII129,11.47,9.33,2.03,5.4442,6.0929,,,0.028999999999999998,3.0,best,5.34,1.0,5.3,1.0,1.0,,,1.3651055893395491e+17,55.89345566,23.76188992,0.659,0.297,90.0,1409441792.0,168.0,55218.85533565,5.0,33.0,12.1,,,,114724.0,11.468,,,,114724.0,11.155999999999999,,,,114724.0,10.972000000000001,,,,114724.0,10.897,,,,114724.0,KTWO211049322-C04,4,STAR,6,03 43 34.392,+23 45 42.84,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4091_GO4104,20.2,2.4,-45.1,2.5,,,,,12.436,0.249,11.862,0.199,11.867,0.05,11.223,0.01,10.937,0.04,,,9.865,0.018000000000000002,9.476,0.019,9.37,0.02,11.216,gri,,1799-1268-1,,569-008199,03433440+2345429,,2015-09-03 19:42:55,1.0,0.0,0.987,312.401,294.268,291.607,15,3,51,,,19,12.230659305502718,12.1,11.50154448438272,11.468,11.147975765022721,11.155999999999999,10.936068876902402,10.972000000000001,10.933061112893439,10.897,5.651668842475033,K1,5170,3.713,-0.26,5.89,-0.36,0.847,0.976,0.301,0.491,0.457,0.879,2.021,0.402,0.094,0.03,-0.064,-0.038,-0.013,0.85,,,4.47,3.97,5.65,,,0.8140000000000001,K1V,,,,,,,,,,120.13880860480478,0.8140000000000001,0.16280000000000006,0.10000000000000007,2.8722813232690143,1.746063328960664e+33,1.0561025726901282e+32,1.6355968116917426e+33,1.7300553241400346e+33,3.237736547494465e+31,3.9835995994198285e+32,False,    ,2018-08-20 13:13:26.010541,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211049322-c04_kepler_v2_lc.fits,61.859513888888905,2228.800150235824,1.2780774119465435e+33,12.101830305090498
379,379,211049396.0,0.767853,67.0,034139.57+234547.0,55.4149,23.76308,SK724,14.58,10.87,3.6,11.0063,,,,0.027999999999999997,4.0,best,11.07,1.0,,1.0,1.0,,,1.3651055414990605e+17,55.41502211,23.76289833,0.045,0.013,0.0,503635968.0,60.0,56197.475578699996,5.0,72.0,15.1884,0.0061,15.2723,0.0055,115000.0,13.9996,0.0052,14.0456,0.0107,115000.0,13.415999999999999,,,,114724.0,12.9946,0.0016,13.0647,0.0019,16892216.0,12.8389,0.0033,12.8647,0.0017,115000.0,KTWO211049396-C04,4,STAR,6,03 41 39.584,+23 45 47.09,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060,21.0,4.7,-47.4,4.9,,,,,16.046,0.11,14.636,0.04,15.401,0.07,14.02,0.05,13.295,0.07,,,11.71,0.018000000000000002,11.036,0.019,10.873,0.018000000000000002,13.927,gri,,,,569-008102,03413957+2345471,,2015-09-03 17:20:20,1.0,0.0003,0.915,322.101,290.8520000000001,284.076,15,3,51,,,19,15.396652283315744,15.1884,14.030373772303983,13.9996,13.412545610716464,13.415999999999999,12.935061552952325,12.9946,12.93016294756674,12.8389,5.651668842475033,M0,3870,3.588,-1.16,8.91,-1.2,1.408,1.6230000000000002,0.8320000000000001,1.204,0.889,1.766,3.68,0.626,0.193,0.122,,,,0.6,,,6.04,5.22,7.75,0.33,,0.5589999999999999,M0V,V  ,2.65,1.31,0.64,0.38,1.29,0.68,0.15,5.72,69.99999999736431,0.5589999999999999,0.1118,0.08000000000000007,5.722761571129799,2.5238293779207728e+32,1.0963296568667471e+31,2.42176209062305e+32,2.500690771102743e+32,3.3361480250287894e+30,4.606442633383174e+31,False,    ,2018-08-20 13:13:26.153964,1.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211049396-c04_kepler_v2_lc.fits,61.82187500000001,2228.8001229778747,4.584109510423024e+32,41.813240038805205
380,380,211049486.0,0.814004,33.0,033950.66+234552.6,54.961119999999994,23.76463,BPL7,,13.5,5.97,0.5572,,,,0.035,3.0,best,,0.0,,1.0,1.0,,,1.3651054961181794e+17,54.96120996,23.76441941,0.013,0.003,90.0,503635968.0,60.0,56027.75575231,5.0,62.0,20.2076,0.0197,20.3036,0.0449,115000.0,18.8648,0.008,18.9793,0.0109,115000.0,17.0627,0.0039,17.1386,0.004,115000.0,16.2212,0.0023,16.2698,0.0144,115000.0,15.8011,0.0053,15.8556,0.0063,115000.0,KTWO211049486-C04,4,STAR,6,03 39 50.670,+23 45 52.67,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.475,0.03,13.827,0.029,13.502,0.039,17.004,JHK,,,,,03395067+2345526,,2015-09-03 20:21:48,1.0,0.0,0.787,3170.673,2574.232,2140.015,15,3,51,,,19,20.518177449179586,20.2076,18.910877958996924,18.8648,17.075092436352268,17.0627,16.073475176613744,16.2212,16.103063314877232,15.8011,5.651668842475033,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.199,0.0398,0.25,2.436698586202241,1.2079806881608066e+31,2.8402994452886203e+29,1.1532894188270483e+31,1.2304387258962846e+31,9.029449160020178e+28,7.082974670228428e+30,False,    ,2018-08-20 13:13:26.281856,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211049486-c04_kepler_v2_lc.fits,61.934791666666676,2228.8000969013087,2.6849256857450767e+32,945.2966975713523
381,381,211049922.0,0.760691,686.0,035529.00+234620.8,58.87085,23.77245,PELS192,14.12,10.59,3.42,3.0184,,,,0.075,2.0,best,,0.0,,1.0,1.0,,,1.3652058870922726e+17,58.870941,23.772255800000003,0.013,0.011,90.0,168091648.0,20.0,56190.26861111,7.0,55.0,14.6866,0.0011,14.7643,0.0076,115000.0,13.739,0.1356,13.71,0.0532,16794168.0,13.3542,0.001,13.1757,0.001,16892984.0,12.8759,0.0365,12.7986,0.0042,16876600.0,12.5635,0.0036,12.5724,0.0037,115000.0,KTWO211049922-C04,4,STAR,6,03 55 29.006,+23 46 20.78,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4032_GO4048_GO4060,26.4,4.8,-62.7,6.3,,,,,15.329,0.04,14.021,0.07,14.773,0.03,13.501,0.02,12.951,0.03,,,11.419,0.023,10.784,0.025,10.593,0.02,13.498,gri,,,,569-008851,03552900+2346208,,2015-09-03 17:23:51,0.991,0.009000000000000001,0.926,825.169,791.6089999999997,738.692,10,2,30,,,19,14.85569008057789,14.6866,13.771848289574132,13.739,13.348029838482606,13.3542,12.828919987100804,12.8759,12.626257771084628,12.5635,5.651668842475033,K9,3940,3.595,-1.1,8.69,-1.18,1.382,1.5930000000000002,0.7909999999999999,1.21,0.866,1.699,3.584,0.625,0.184,0.101,,,,0.61,,,5.92,5.11,7.59,,,0.552,K9V,,,,,,,,,,65.06407098364788,0.552,0.1104,0.13000000000000034,4.594493987372276,2.642773792030384e+32,1.1865052848252354e+31,2.537039085564834e+32,2.897743840299961e+32,3.4869135512318115e+30,8.673992300987034e+31,False,    ,2018-08-20 13:13:26.463946,6.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211049922-c04_kepler_v2_lc.fits,61.61486111111113,2228.800307315949,9.735419412931661e+32,82.05120986347418
382,382,211050460.0,0.849726,515.0,034906.10+234652.5,57.27545,23.78127000000001,HII2147,10.87,8.58,2.18,0.7768,0.1541,,,0.037000000000000005,1.0,best,0.78,1.0,6.9,1.0,1.0,,,1.3653057275395768e+17,57.27554412,23.78105024,0.001,0.001,90.0,1343750144.0,160.0,56009.99071759,4.0,13.0,11.7329,0.1135,12.5047,0.1663,114744.0,10.4571,0.0702,12.4536,0.0646,114744.0,10.6112,0.001,12.6322,0.001,24.0,,,,,114720.0,9.8267,0.001,11.690999999999999,0.001,114744.0,KTWO211050460-C04,4,STAR,6,03 49 06.110,+23 46 52.49,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4037_GO4048_GO4060_GO4090_GO4091_GO4104,17.1,1.0,-45.4,0.7,,,,,11.56,0.09,10.804,0.05,11.111,0.08,10.497,0.01,10.214,0.05,,,9.166,0.021,8.719,0.042,8.603,0.017,10.483,gri,,,,569-008458,03490610+2346525,,2015-09-03 19:13:48,1.0,0.0,1.0,488.435,447.111,405.18,15,1,49,,,19,11.881635984959324,11.7329,10.490593990719848,10.4571,10.603974955202682,10.6112,,,9.87574856893719,9.8267,5.651668842475033,K1,5170,3.713,-0.26,5.89,-0.36,0.847,0.976,0.301,0.491,0.457,0.879,2.021,0.402,0.094,0.03,-0.064,-0.038,-0.013,0.85,,,4.47,3.97,5.65,,,0.8140000000000001,K1V,,,,,,,,,,120.13880860480478,0.8140000000000001,0.16280000000000006,0.10000000000000007,11.240968597056039,1.746063328960664e+33,1.0561025726901282e+32,1.6355968116917426e+33,1.7300553241400346e+33,3.237736547494465e+31,3.9835995994198285e+32,False,    ,,,,,,4.1558564182913805e+34,393.5087865287071
383,383,211050847.0,0.328669,322.0,034637.67+234715.9,56.65699,23.787770000000002,HII1117,10.2,8.53,1.56,6.1624,,,,0.004,3.0,best,,0.0,6.4,1.0,1.0,,,1.365405665702858e+17,56.65701485,23.78768158,0.038,0.038,90.0,1409441792.0,168.0,53068.87564815,1.0,49.0,10.491,,,,68.0,10.071,,,,114788.0,9.918,,,,68.0,9.857000000000001,,,,68.0,9.836,,,,68.0,KTWO211050847-C04,4,STAR,6,03 46 37.675,+23 47 15.87,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4082_GO4104,18.7,1.4,-43.8,1.5,,,,,10.792,0.08199999999999999,10.136,0.06,10.624,0.03,10.063,0.01,9.857,0.03,,,8.925,0.019,8.583,0.017,8.527000000000001,0.016,10.087,gri,,1800-1620-1,,569-008306,03463767+2347159,,2015-09-03 19:10:40,1.0,0.0,1.0,108.175,101.371,102.272,15,1,49,,,19,10.580950766616107,10.491,10.10233003596486,10.071,9.908484419719855,9.918,9.834598028278704,9.857000000000001,9.83696837033997,9.836,5.651668842475033,G3,5720,3.757,-0.12,4.86,-0.01,0.6609999999999999,0.7390000000000001,0.217,0.152,0.368,0.722,1.59,0.299,0.07400000000000001,0.028,-0.05,-0.04,-0.014,1.0,,,3.64,3.27,4.74,,,1.01,G3V,,,,,,,,,,45.0924975244228,1.01,0.20199999999999999,0.13999999999999968,5.068283733178324,3.908948883823242e+33,2.5405093072372684e+32,3.7730484091128533e+33,4.0000000000000004e+33,5.928652615492517e+31,1.2894476520766626e+33,False,    ,2018-08-20 13:13:26.611632,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211050847-c04_kepler_v2_lc.fits,61.934791666666676,2228.800193468749,2.168650786164271e+33,8.536283571118332
384,384,211051330.0,0.8148489999999999,544.0,034933.11+234743.5,57.38800000000001,23.79542,HII2341,10.93,9.19,1.63,4.9432,,,,0.013999999999999999,3.0,best,4.88,1.0,3.5,1.0,1.0,,,1.365505738811849e+17,57.38808670000001,23.79520801,0.001,0.001,90.0,1409359872.0,168.0,50749.33039352,4.0,66.0,10.984000000000002,,,,114724.0,10.625,,,,114724.0,10.51,,,,4.0,10.479000000000001,,,,114724.0,10.472000000000001,,,,114724.0,KTWO211051330-C04,4,STAR,6,03 49 33.118,+23 47 43.44,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4082_GO4091_GO4104,19.0,1.0,-43.5,1.1,,,,,11.627,0.06,10.970999999999998,0.04,11.207,0.06,10.724,0.02,10.526,0.04,,,9.595,0.02,9.294,0.022,9.214,0.02,10.73,gri,,,,569-008478,03493312+2347435,,2015-09-03 19:24:52,0.997,0.003,1.0,263.439,267.125,261.018,15,1,49,,,19,11.062354227295923,10.984000000000002,10.65504069292592,10.625,10.500109481765922,10.51,10.4610550837464,10.479000000000001,10.461044864109844,10.472000000000001,5.651668842475033,G6,5590,3.747,-0.15,5.13,-0.11,0.7040000000000001,0.7959999999999999,0.235,0.227,0.388,0.758,1.6909999999999998,0.324,0.079,0.028,-0.053,-0.04,-0.012,0.97,,,3.84,3.44,4.98,,,0.939,G6V,,,,,,,,,,65.06407098382446,0.939,0.1878,0.07000000000000027,15.951097140949269,3.1049884665147667e+33,2.0226694264370693e+32,2.9747048530908837e+33,3.2067122535507163e+33,5.060880644959096e+31,5.168609482783076e+32,False,    ,2018-08-20 13:13:26.747952,1.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211051330-c04_kepler_v2_lc.fits,61.915972222222244,2228.8002341219108,5.778179457774946e+33,28.567097431997105
