K2 ID,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products
211028956,KTWO211028956-C04,4,STAR,6,03 45 25.970,+23 25 48.64,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4104,10.900,2.300,-42.500,5.300,,,,,13.249,0.090,12.306,0.030,12.739,0.080,11.917,0.030,11.502,0.060,,,,,,,,,11.873,gri,,,,568-008374,,,2015-09-03 19:09:24,1.000,0.000,0.990,478.645,482.711,479.897,15,2,50,,,19
211029076,KTWO211029076-C04,4,STAR,6,03 47 09.510,+23 25 56.56,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.958,0.030,13.313,0.031,13.093,0.031,16.232,JHK,,,,,03470950+2325565,,2015-09-03 19:58:20,0.976,0.024,0.875,1739.237,1405.472,1085.231,15,1,49,,,19
211029135,KTWO211029135-C04,4,STAR,6,03 32 37.810,+23 25 59.34,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4048,,,,,,,,,,,,,,,,,,,,,13.984,0.026,13.369,0.027,13.056,0.028,16.434,JHK,,,,,03323780+2325593,,2015-09-03 19:57:04,0.977,0.023,0.520,4038.300,3641.688,3222.450,20,4,72,,,19
211029232,KTWO211029232-C04,4,STAR,6,03 48 34.510,+23 26 05.24,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4074_GO4091_GO4104,18.500,0.700,-45.700,0.600,,,,,10.974,0.070,10.429,0.040,10.615,0.070,10.222,0.010,10.039,0.040,,,9.197,0.024,8.980,0.027,8.868,0.020,10.212,gri,,,,568-008524,03483451+2326053,,2015-09-03 17:58:05,0.997,0.003,1.000,92.960,91.115,84.134,15,1,49,,,21
211029245,KTWO211029245-C04,4,STAR,6,03 48 15.235,+23 26 05.68,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.398,0.027,12.839,0.028,12.548,0.026,15.623,JHK,,,,,03481523+2326056,,2015-09-03 19:41:26,1.000,0.000,0.854,1203.885,1006.148,812.234,15,1,49,,,19
211029254,KTWO211029254-C04,4,STAR,6,03 47 15.371,+23 26 06.15,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.435,0.024,12.819,0.023,12.546,0.025,15.782,JHK,,,,,03471537+2326061,,2015-09-03 18:20:53,0.997,0.003,0.853,1615.624,1395.960,1160.688,15,1,49,,,19
211029446,KTWO211029446-C04,4,STAR,6,04 00 26.140,+23 26 17.70,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,12.851,0.022,12.251,0.022,11.960,0.020,15.204,JHK,,,,,04002613+2326177,,2015-09-03 19:15:38,1.000,0.000,0.778,1917.354,1674.308,1387.507,9,4,28,,,19
211029507,KTWO211029507-C04,4,STAR,6,03 35 18.748,+23 26 21.12,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.892,0.037,14.246,0.042,13.980,0.050,17.303,JHK,,,,,03351874+2326211,,2015-09-03 18:32:37,1.000,0.000,0.688,4689.762,3683.660,2848.507,20,4,72,,,19
211029542,KTWO211029542-C04,4,STAR,6,04 00 16.920,+23 26 23.09,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.230,0.023,12.608,0.028,12.317,0.023,15.644,JHK,,,,,04001691+2326230,,2015-09-03 17:17:31,1.000,0.000,0.828,1163.467,1032.176,916.861,9,4,28,,,19
211029757,KTWO211029757-C04,4,STAR,6,03 40 39.446,+23 26 35.13,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4057,,,,,,,,,,,,,,,,,,,,,15.037,0.039,14.401,0.042,14.038,0.047,17.582,JHK,,,,,03403944+2326351,,2015-09-03 17:24:33,1.000,0.000,0.751,5147.579,3865.924,3071.822,15,3,51,,,19
211030057,KTWO211030057-C04,4,STAR,6,03 47 28.100,+23 26 53.59,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,18.800,7.800,-44.900,7.400,,,,,,,,,,,,,,,,,12.834,0.021,12.180,0.023,11.922,0.018,15.245,JHK,,,,568-008461,03472810+2326536,,2015-09-03 18:37:27,1.000,0.000,0.715,1088.551,979.606,889.292,15,1,49,,,19
211030074,KTWO211030074-C04,4,STAR,6,04 00 40.237,+23 26 54.30,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4048,,,,,,,,,,,,,,,,,,,,,13.683,0.021,13.090,0.027,12.794,0.024,16.030,JHK,,,,,04004023+2326542,,2015-09-03 17:22:59,1.000,0.000,0.765,1786.424,1465.391,1179.786,9,4,28,,,19
211030439,KTWO211030439-C04,4,STAR,6,03 43 36.595,+23 27 14.18,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4057_GO4060_GO4091_GO4101,19.600,4.600,-43.300,4.800,,,,,16.015,0.070,14.620,0.090,15.367,0.050,13.972,0.040,13.276,0.060,,,11.628,0.021,10.949,0.019,10.736,0.018,13.903,gri,,,,568-008292,03433659+2327142,,2015-09-03 18:56:36,1.000,0.000,0.904,718.699,699.236,703.439,15,2,50,,,19
211030481,KTWO211030481-C04,4,STAR,6,03 49 34.910,+23 27 16.88,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4086_GO4091,24.100,3.000,-41.600,3.200,,,,,15.593,0.090,14.308,0.060,14.968,0.060,13.727,0.020,12.975,0.080,,,11.219,0.021,10.608,0.024,10.383,0.021,13.573,gri,,,,568-008586,03493491+2327169,,2015-09-03 18:55:06,1.000,0.000,0.940,739.881,740.106,700.497,15,1,49,,,19
211030680,KTWO211030680-C04,4,STAR,6,03 41 53.653,+23 27 28.79,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4007_GO4011_GO4020_GO4024_GO4032_GO4048,31.200,4.000,-36.700,4.400,,,,,,,,,,,,,,,,,11.138,0.020,10.489,0.021,10.298,0.016,13.330,JHK,,,,568-008200,03415366+2327288,,2015-09-03 20:04:04,0.996,0.004,0.948,509.675,492.976,468.810,15,3,51,,,19
211030912,KTWO211030912-C04,4,STAR,6,03 48 22.694,+23 27 43.11,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.630,0.027,13.078,0.028,12.766,0.026,15.901,JHK,,,,,03482269+2327431,,2015-09-03 18:12:10,1.000,1.000e-4,0.868,1686.225,1392.762,1039.593,15,1,49,,,19
211031105,KTWO211031105-C04,4,STAR,6,03 45 52.747,+23 27 54.34,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4032_GO4048_GO4057_GO4097,,,,,,,,,,,,,,,,,,,,,13.250,0.025,12.581,0.024,12.307,0.022,15.732,JHK,,,,,03455274+2327543,,2015-09-03 19:06:15,1.000,0.000,0.812,1777.915,1664.165,1555.392,15,2,50,,,19
211031293,KTWO211031293-C04,4,STAR,6,03 47 38.004,+23 28 04.94,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4032_GO4048_GO4057_GO4060_GO4091,25.600,3.000,-50.300,3.400,,,,,14.868,0.100,13.679,0.040,14.279,0.080,13.137,0.010,12.612,0.070,,,11.192,0.024,10.567,0.027,10.410,0.018,13.112,gri,,,,568-008470,03473800+2328051,,2015-09-03 19:33:47,1.000,0.000,0.958,568.170,564.477,546.410,15,1,49,,,21
211031520,KTWO211031520-C04,4,STAR,6,03 45 22.187,+23 28 18.17,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4086_GO4091_GO4106,19.800,1.600,-47.700,3.200,,,,,13.545,0.030,12.568,0.050,13.027,0.040,12.146,0.020,11.767,0.040,,,10.471,0.021,9.959,0.018,9.848,0.017,12.145,gri,,,,568-008371,03452219+2328182,,2015-09-03 20:01:07,1.000,0.000,0.932,336.423,323.830,320.332,15,2,50,,,19
211031682,KTWO211031682-C04,4,STAR,6,03 47 36.031,+23 28 27.03,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.199,0.028,13.661,0.026,13.346,0.033,16.434,JHK,,,,,03473603+2328270,,2015-09-03 17:31:25,1.000,0.000,0.672,1828.584,1482.381,1114.020,15,1,49,,,19
211032382,KTWO211032382-C04,4,STAR,6,03 46 22.462,+23 29 08.26,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4048,,,,,,,,,,,,,,,,,,,,,13.815,0.025,13.113,0.029,12.833,0.024,16.352,JHK,,,,,03462246+2329082,,2015-09-03 17:53:08,1.000,0.000,0.837,1929.031,1542.831,1228.530,15,1,49,,,19
211032994,KTWO211032994-C04,4,STAR,6,03 47 01.417,+23 29 41.96,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4091_GO4104_GO4106,13.600,2.400,-46.000,2.600,,,,,12.185,0.298,11.179,0.139,11.872,0.070,11.270,0.030,11.022,0.040,,,10.037,0.021,9.637,0.023,9.534,0.020,11.277,gri,,1800-2027-1,,568-008439,03470141+2329419,,2015-09-03 18:35:12,1.000,0.000,0.983,248.871,249.066,245.405,15,1,49,,,19
211033155,KTWO211033155-C04,4,STAR,6,03 46 40.246,+23 29 51.86,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4037_GO4048_GO4060_GO4074_GO4091_GO4104_GO4106,17.300,0.700,-44.800,1.800,,,,,13.319,0.090,12.345,0.090,12.791,0.080,11.927,0.080,11.470,0.050,,,10.031,0.021,9.496,0.021,9.340,0.018,11.867,gri,,,,568-008426,03464024+2329520,,2015-09-03 19:01:05,1.000,0.000,0.968,732.491,671.327,612.838,15,1,49,,,21
211033487,KTWO211033487-C04,4,STAR,6,03 44 36.276,+23 30 11.09,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4024_GO4032_GO4048_GO4057_GO4097,10.600,5.700,-48.400,5.300,,,,,,,,,,,,,,,,,12.582,0.022,11.911,0.022,11.675,0.023,14.980,JHK,,,,568-008336,03443627+2330112,,2015-09-03 20:30:02,1.000,0.000,0.856,1067.874,1037.394,1018.774,15,2,50,,,19
211033726,KTWO211033726-C04,4,STAR,6,03 48 10.976,+23 30 25.24,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4018_GO4020_GO4024_GO4032_GO4048_GO4060_GO4091,17.900,3.900,-44.500,4.200,,,,,15.747,0.120,14.426,0.030,15.105,0.070,13.798,0.020,13.147,0.090,,,11.492,0.020,10.848,0.022,10.702,0.018,13.734,gri,,,,568-008500,03481098+2330253,,2015-09-03 19:11:47,1.000,0.000,0.907,432.114,420.636,409.094,15,1,49,,,19
211033935,KTWO211033935-C04,4,STAR,6,04 02 49.960,+23 30 38.95,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,13.200,8.300,-41.700,7.900,,,,,,,,,,,,,,,,,12.947,0.022,12.316,0.024,12.056,0.023,15.300,JHK,,,,568-009447,04024996+2330388,,2015-09-03 17:25:17,1.000,0.000,0.748,1694.257,1445.508,1272.196,9,4,28,,,19
211034329,KTWO211034329-C04,4,STAR,6,03 45 13.406,+23 31 00.95,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,12.883,0.021,12.209,0.023,11.910,0.018,15.412,JHK,,,,,03451340+2331009,,2015-09-03 17:54:37,1.000,0.000,0.877,1551.194,1303.862,1086.252,15,2,50,,,19
211034343,KTWO211034343-C04,4,STAR,6,03 48 20.578,+23 31 01.68,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.431,0.028,13.816,0.034,13.533,0.040,16.804,JHK,,,,,03482057+2331016,,2015-09-03 19:35:09,1.000,0.000,0.798,2523.834,1934.386,1426.915,15,1,49,,,19
211035282,KTWO211035282-C04,4,STAR,6,03 46 50.081,+23 31 56.35,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.241,0.023,12.636,0.023,12.375,0.024,15.518,JHK,,,,,03465008+2331563,,2015-09-03 20:18:30,0.999,0.001,0.819,1585.482,1484.128,1404.271,15,1,49,,,19
211035702,KTWO211035702-C04,4,STAR,6,03 43 48.598,+23 32 21.79,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4032_GO4048_GO4057_GO4060_GO4091,19.200,4.700,-42.900,5.000,,,,,15.432,0.070,14.084,0.060,14.798,0.040,13.486,0.020,12.882,0.050,,,11.430,0.019,10.722,0.019,10.586,0.020,13.457,gri,,,,568-008300,03434860+2332218,,2015-09-03 17:23:20,1.000,0.000,0.954,297.473,282.450,270.326,15,2,50,,,19
211035936,KTWO211035936-C04,4,STAR,6,03 47 02.335,+23 32 36.29,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4057,,,,,,,,,,,,,,,,,,,,,14.275,0.029,13.657,0.037,13.289,0.038,16.815,JHK,,,,,03470233+2332362,,2015-09-03 17:24:33,1.000,2.000e-4,0.835,1983.282,1610.133,1308.655,15,1,49,,,19
211035968,KTWO211035968-C04,4,STAR,6,03 44 00.582,+23 32 38.14,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4091_GO4104,17.200,2.200,-45.000,2.200,,,,,11.964,0.177,10.979,0.089,11.393,0.050,10.818,0.010,10.560,0.020,,,9.650,0.019,9.274,0.017,9.199,0.020,10.810,gri,,1799-884-1,,568-008307,03440059+2332382,,2015-09-03 20:13:01,1.000,0.000,1.000,154.933,148.460,143.816,15,2,50,,,19
211036360,KTWO211036360-C04,4,STAR,6,03 40 31.494,+23 33 02.30,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060,21.300,4.600,-51.000,4.800,,,,,17.039,0.150,15.457,0.053,16.081,0.052,14.703,0.051,13.618,0.067,,,11.949,0.020,11.268,0.021,11.057,0.017,14.357,gri,,,,568-008110,03403148+2333024,,2015-09-03 19:44:37,1.000,0.000,0.907,572.826,543.461,524.428,15,3,51,,,19
211036595,KTWO211036595-C04,4,STAR,6,03 47 29.922,+23 33 15.18,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.737,0.039,14.167,0.044,13.741,0.044,17.282,JHK,,,,,03472992+2333151,,2015-09-03 17:51:20,1.000,0.000,0.789,3503.410,2726.624,2259.422,15,1,49,,,19
211036665,KTWO211036665-C04,4,STAR,6,03 49 11.276,+23 33 18.87,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4091,18.500,4.800,-37.900,5.100,,,,,15.682,0.050,14.364,0.060,15.028,0.070,13.765,0.030,13.065,0.070,,,11.439,0.021,10.770,0.022,10.606,0.018,13.654,gri,,,,568-008570,03491127+2333189,,2015-09-03 19:24:07,1.000,0.000,0.918,602.921,594.933,581.167,15,1,49,,,19
211036881,KTWO211036881-C04,4,STAR,6,03 51 54.511,+23 33 31.67,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,16.400,6.100,-31.900,5.900,,,,,,,,,,,,,,,,,12.689,0.022,12.059,0.023,11.782,0.018,15.087,JHK,,,,568-008730,03515450+2333317,,2015-09-03 17:41:18,1.000,0.000,0.861,1889.017,1722.364,1455.325,15,1,49,,,19
211037012,KTWO211037012-C04,4,STAR,6,03 46 58.159,+23 33 39.11,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4026_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.710,0.026,13.116,0.033,12.859,0.024,15.939,JHK,,,,,03465815+2333391,,2015-09-03 18:06:24,1.000,0.000,0.765,1315.840,1118.081,909.078,15,1,49,,,19
211037018,KTWO211037018-C04,4,STAR,6,03 44 20.872,+23 33 39.31,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4032_GO4048_GO4097,28.100,19.100,-46.700,19.000,,,,,,,,,,,,,,,,,12.901,0.021,12.249,0.021,11.990,0.019,15.310,JHK,,,,568-008322,03442085+2333401,,2015-09-03 19:37:21,1.000,1.000e-4,0.833,1197.877,1111.507,1023.894,15,2,50,,,19
211037397,KTWO211037397-C04,4,STAR,6,03 32 42.302,+23 34 00.46,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.456,0.024,12.825,0.023,12.540,0.023,15.877,JHK,,,,,03324230+2334004,,2015-09-03 20:15:35,1.000,0.000,0.714,1732.441,1386.516,1088.494,20,4,72,,,19
211037417,KTWO211037417-C04,4,STAR,6,03 45 16.412,+23 34 01.87,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4057,,,,,,,,,,,,,,,,,,,,,14.436,0.030,13.842,0.030,13.479,0.031,16.943,JHK,,,,,03451641+2334018,,2015-09-03 17:38:59,1.000,0.000,0.810,2666.572,2188.869,1785.221,15,2,50,,,19
211038095,KTWO211038095-C04,4,STAR,6,03 44 35.894,+23 34 42.18,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4048_GO4057,,,,,,,,,,,,,,,,,,,,,15.044,0.042,14.372,0.045,13.929,0.038,16.468,J,,,,,03443589+2334421,,2015-09-03 18:00:38,1.000,0.000,0.701,4137.128,3707.740,3271.379,15,2,50,,,19
211038138,KTWO211038138-C04,4,STAR,6,04 01 05.794,+23 34 44.31,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.166,0.024,12.590,0.027,12.326,0.021,15.358,JHK,,,,,04010579+2334443,,2015-09-03 20:22:32,1.000,0.000,0.849,1026.750,896.117,746.569,9,4,28,,,19
211038211,KTWO211038211-C04,4,STAR,6,03 42 48.902,+23 34 48.77,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.638,0.022,13.037,0.024,12.757,0.022,15.962,JHK,,,,,03424890+2334487,,2015-09-03 18:45:24,1.000,0.000,0.805,1721.826,1433.002,1150.474,15,3,51,,,19
211038222,KTWO211038222-C04,4,STAR,6,03 51 51.541,+23 34 49.49,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.331,0.034,13.698,0.032,13.386,0.033,16.817,JHK,,,,,03515154+2334494,,2015-09-03 19:29:15,1.000,0.000,0.645,2829.484,2459.701,2023.758,15,1,49,,,19
211038382,KTWO211038382-C04,4,STAR,6,03 51 03.269,+23 35 00.52,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4048,,,,,,,,,,,,,,,,,,,,,14.255,0.031,13.665,0.034,13.400,0.037,16.497,JHK,,,,,03510326+2335005,,2015-09-03 18:58:08,1.000,0.000,0.850,2209.674,1837.126,1593.830,15,1,49,,,19
211038389,KTWO211038389-C04,4,STAR,6,03 46 53.742,+23 35 00.80,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4074_GO4104,20.200,1.600,-43.900,1.700,,,,,11.151,0.096,10.414,0.069,10.803,0.060,10.391,0.020,10.209,0.030,,,9.350,0.020,9.092,0.019,8.996,0.020,10.387,gri,,1800-1616-1,,568-008433,03465373+2335009,,2015-09-03 17:41:17,1.000,0.000,1.000,226.702,227.338,229.860,15,1,49,,,21
211038588,KTWO211038588-C04,4,STAR,6,03 46 12.662,+23 35 13.95,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4048,,,,,,,,,,,,,,,,,,,,,13.865,0.025,13.225,0.029,13.008,0.030,16.113,JHK,,,,,03461266+2335139,,2015-09-03 19:34:56,1.000,0.000,0.641,1506.452,1256.400,985.461,15,1,49,,,19
211038622,KTWO211038622-C04,4,STAR,6,03 48 16.081,+23 35 15.59,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.566,0.026,13.009,0.026,12.722,0.024,15.771,JHK,,,,,03481608+2335155,,2015-09-03 17:10:50,1.000,0.000,0.804,1682.632,1384.055,1055.628,15,1,49,,,19
211038660,KTWO211038660-C04,4,STAR,6,03 42 08.838,+23 35 17.06,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4091,18.600,4.900,-41.500,4.700,,,,,,,,,,,,,,,,,12.196,0.020,11.515,0.024,11.273,0.019,14.635,JHK,,,,568-008222,03420883+2335171,,2015-09-03 19:44:13,1.000,0.000,0.853,1067.000,1033.706,1035.017,15,3,51,,,19
211038810,KTWO211038810-C04,4,STAR,6,03 44 31.704,+23 35 26.34,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4057_GO4097,,,,,,,,,,,,,,,,,,,,,13.090,0.021,12.461,0.024,12.175,0.023,15.509,JHK,,,,,03443170+2335263,,2015-09-03 20:15:35,0.999,0.002,0.842,1168.993,1054.659,911.534,15,2,50,,,19
211038945,KTWO211038945-C04,4,STAR,6,03 46 27.772,+23 35 33.76,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4048_GO4057_GO4060_GO4091_GO4106,17.800,2.400,-38.700,2.700,,,,,14.284,0.070,13.123,0.050,13.682,0.060,12.627,0.010,12.091,0.050,,,10.594,0.020,10.007,0.021,9.821,0.017,12.569,gri,,,,568-008418,03462777+2335337,,2015-09-03 19:53:01,1.000,0.000,0.960,490.488,463.263,454.367,15,1,49,,,19
211039307,KTWO211039307-C04,4,STAR,6,03 40 51.269,+23 35 54.29,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4086_GO4106,19.700,2.100,-43.600,2.300,,,,,13.907,0.090,12.850,0.050,13.373,0.080,12.369,0.030,11.993,0.050,,,10.735,0.020,10.209,0.023,10.083,0.019,12.407,gri,,,,568-008139,03405126+2335543,,2015-09-03 17:44:28,1.000,1.000e-4,0.971,303.132,301.325,282.116,15,3,51,,,19
211039634,KTWO211039634-C04,4,STAR,6,03 48 19.822,+23 36 12.05,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4020_GO4024_GO4032_GO4048_GO4091_GO4097,20.200,4.800,-45.600,4.900,,,,,,,,,,,,,,,,,12.344,0.020,11.717,0.022,11.508,0.018,14.523,JHK,,,,569-008410,03481983+2336121,,2015-09-03 18:06:47,1.000,0.000,0.853,1104.963,1067.536,956.024,15,1,49,,,19
211039840,KTWO211039840-C04,4,STAR,6,03 44 56.681,+23 36 23.75,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4057_GO4097,,,,,,,,,,,,,,,,,,,,,13.182,0.020,12.567,0.022,12.279,0.023,15.569,JHK,,,,,03445667+2336237,,2015-09-03 17:41:38,1.000,0.000,0.783,1930.124,1764.801,1575.483,15,2,50,,,19
211040347,KTWO211040347-C04,4,STAR,6,03 45 06.786,+23 36 51.72,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.598,0.024,12.998,0.029,12.673,0.021,16.041,JHK,,,,,03450678+2336517,,2015-09-03 18:07:52,1.000,0.000,0.845,2009.959,1621.075,1310.786,15,2,50,,,19
211040850,KTWO211040850-C04,4,STAR,6,03 46 43.180,+23 37 22.23,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.069,0.026,13.391,0.027,13.110,0.033,16.579,JHK,,,,,03464317+2337222,,2015-09-03 20:03:19,1.000,3.000e-4,0.861,1226.141,944.663,726.366,15,1,49,,,19
211040918,KTWO211040918-C04,4,STAR,6,03 46 34.194,+23 37 26.49,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4012_GO4018_GO4024_GO4033_GO4035_GO4048_GO4086,16.800,1.000,-43.900,1.000,,,,,8.515,0.020,8.139,0.016,,,,,,,,,7.241,0.021,7.116,0.021,7.067,0.020,8.115,BV,,1800-1621-1,,569-008304,03463420+2337264,,2015-09-03 20:10:18,1.000,0.000,1.000,110.011,91.141,84.498,15,1,49,,,19
211041420,KTWO211041420-C04,4,STAR,6,03 45 27.508,+23 37 57.27,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.163,0.026,13.531,0.027,13.269,0.034,16.525,JHK,,,,,03452750+2337572,,2015-09-03 20:11:45,1.000,0.000,0.706,2436.023,2055.865,1652.744,15,2,50,,,19
