Object ID 	 Date of Run 	 Number of Flares 	 Filename 	 Total Exposure Time of LC in Days 	 BJD-2454833 days 
210979439	2018-08-20 13:12:15.854013	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210979439-c04_kepler_v2_lc.fits	61.67131944444445	2228.8000922912615
210980418	2018-08-20 13:12:15.987571	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210980418-c04_kepler_v2_lc.fits	61.84069444444445	2228.80036174244
210982234	2018-08-20 13:12:16.239327	8	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210982234-c04_kepler_v2_lc.fits	61.95361111111112	2228.8001640105504
210982761	2018-08-20 13:12:16.372673	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210982761-c04_kepler_v2_lc.fits	61.57722222222223	2228.800178576901
210983092	2018-08-20 13:12:16.559200	4	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210983092-c04_kepler_v2_lc.fits	61.91597222222224	2228.800177619967
210983198	2018-08-20 13:12:16.692958	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210983198-c04_kepler_v2_lc.fits	61.95361111111112	2228.80013897334
210986927	2018-08-20 13:12:16.883412	4	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210986927-c04_kepler_v2_lc.fits	61.8595138888889	2228.800338917121
210988056	2018-08-20 13:12:17.031135	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210988056-c04_kepler_v2_lc.fits	61.80305555555557	2228.8001379139605
210988354	2018-08-20 13:12:17.278904	12	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210988354-c04_kepler_v2_lc.fits	61.91597222222224	2228.800126107584
210989020	2018-08-20 13:12:17.412482	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210989020-c04_kepler_v2_lc.fits	61.95361111111112	2228.8001345206867
210989043	2018-08-20 13:12:17.564789	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210989043-c04_kepler_v2_lc.fits	61.8595138888889	2228.800198441546
210989751	2018-08-20 13:12:17.689954	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210989751-c04_kepler_v2_lc.fits	61.84069444444445	2228.800014034554
210991540	2018-08-20 13:12:17.851657	3	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210991540-c04_kepler_v2_lc.fits	61.91597222222224	2228.7999770312454
210991829	2018-08-20 13:12:17.975950	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210991829-c04_kepler_v2_lc.fits	61.95361111111112	2228.8001860991935
210993561	2018-08-20 13:12:18.133284	3	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210993561-c04_kepler_v2_lc.fits	61.8595138888889	2228.8002102432656
210994089	2018-08-20 13:12:18.263827	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210994089-c04_kepler_v2_lc.fits	61.76541666666668	2228.800189447764
210994935	2018-08-20 13:12:18.404603	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210994935-c04_kepler_v2_lc.fits	61.878333333333345	2228.8001263529877
210994964	2018-08-20 13:12:18.540498	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210994964-c04_kepler_v2_lc.fits	61.57722222222223	2228.8002133590053
210995008	2018-08-20 13:12:18.689351	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210995008-c04_kepler_v2_lc.fits	61.89715277777779	2228.8001404150273
210995339	2018-08-20 13:12:27.965517	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210995339-c04_kepler_v2_lc.fits	61.59604166666668	2228.800134279474
210996142	2018-08-20 13:12:37.248930	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210996142-c04_kepler_v2_lc.fits	61.72777777777779	2228.800188296649
210996505	2018-08-20 13:12:37.394922	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210996505-c04_kepler_v2_lc.fits	61.84069444444445	2228.800186311535
