,Unnamed: 0,EPIC,angDist,col1,Name,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,ProtA,ProtD,ProtS,ProtK,Kpmag,Notes,PrCat,PCat,All,2M,Simbad,RAJ2000,DEJ2000,objID,RAJ2000.1,DEJ2000.1,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,eSDSS_g,gKmag,e_gKmag,gFlags,rmag,eSDSS_r,rKmag,e_rKmag,rFlags,imag,eSDSS_i,iKmag,e_iKmag,iFlags,zmag,eSDSS_z,zKmag,e_zKmag,zFlags,ymag,eSDSS_y,yKmag,e_yKmag,yFlags,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J,eJ,H,eH,K,eK,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y,DM,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_Jackson,R_Rsun_err,Mbol_err,spectype_std,L_quiet_logL,L_quiet,L_planck,L_quiet_bol,L_quiet_err,L_quiet_bol_err,todrop,whydrop, Date of Run ,n_appa_flares, Filename , Total Exposure Time of LC in Days , BJD-2454833 days ,Ethresh,thresh20p
154,154,211912350,0.433025,752,AD 0726,0.16,19.87,14.27,0.26,0.1489,0,Y,0.00895,,,,N,Y,N,,0.03911,0.7731600000000001,2,,,,,19.07,,0,2,All,2M,Simbad,126.317225,18.910803,130691263171353483,126.31710296,18.91083675,0.004,0.003,90,503635968,60,56177.22153935,5,74,21.2128,0.0304,21.2217,0.047,115000,19.9392,0.0171,20.0219,0.0547,115000,18.0151,0.0046,18.1107,0.0109,115000,17.0845,0.0026,17.1706,0.0075,115000,16.587,0.0167,16.6663,0.016,115000,KTWO211912350-C05,5,STAR,7,08 25 16.133,+18 54 38.89,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-38.0,5.0,-9.0,5.0,,,23.801,0.46,,,,,21.533,0.042,19.941,0.018000000000000002,18.016,0.008,16.926,0.01,15.211,0.047,14.623,0.065,14.271,0.052000000000000005,19.071,gri,,,5037-301-5-0092-0495,,08251613+1854388,,2015-10-30 05:19:24,0.79,0.21,0.711,5334.151999999999,4033.319,3112.818,19,3,67,,,14,21.52697075995356,21.2128,19.98730874005204,19.9392,18.028406600676266,18.0151,16.930650601147484,17.0845,16.904179656336442,16.587,6.020599913279625,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.199,0.0398,0.25,5.6885301264913775,1.2079806881608066e+31,2.8571025232039085e+29,1.1532894188270483e+31,1.2304387258962846e+31,9.087047495513704e+28,7.082974670228428e+30,False,    ,2018-09-04 15:22:37.806050,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211912350-c05_kepler_v2_lc.fits,64.87062500000002,2306.630869327193,1.6953161085300726e+33,5933.690145038871
155,155,211912899,0.55988,578,HSHJ439,0.16,19.46,14.31,0.77,0.1714,0,Y,0.00839,,,,N,Y,N,,0.04042,0.7940699999999999,2,,,,,18.72,,0,2,All,2M,Simbad,130.773209,18.918348,130701307731252503,130.77306534,18.91827238,0.005,0.002,0,503635968,60,56098.02344907,5,80,20.748,0.019,20.8823,0.0627,115000,19.4881,0.0147,19.5816,0.039,115000,17.7555,0.0059,17.8308,0.0065,115000,16.941,0.0042,17.0126,0.0102,115000,16.5258,0.0097,16.5957,0.0138,115000,KTWO211912899-C05,5,STAR,7,08 43 05.570,+18 55 06.05,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-29.0,5.0,-12.0,5.0,,,23.218000000000004,0.43,,,,,21.008000000000006,0.031,19.532,0.015,17.745,0.006999999999999999,16.77,0.01,15.083,0.049,14.617,0.057,14.312,0.075,18.724,gri,,,5071-301-4-0112-0465,,08430557+1855060,,2015-10-30 07:20:58,0.904,0.096,0.546,4844.846,3748.002,2989.807,14,1,45,,,22,21.048133083852967,20.748,19.529128528270935,19.4881,17.765402506255313,17.7555,16.809478043629685,16.941,16.787729644764532,16.5258,6.020599913279625,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.243,0.0486,0.15499999999999936,8.042853971072706,1.9591152774737837e+31,4.988314402311465e+29,1.8841751121027363e+31,1.950113960413546e+31,1.9388935069428188e+29,6.95997016907608e+30,False,    ,2018-09-04 15:22:38.107051,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211912899-c05_kepler_v2_lc.fits,64.72006944444446,2306.6312204087953,4.826850285533592e+33,9676.315276553029
156,156,211912940,0.405483,364,JS124,0.38,16.66,12.35,,,2,,,,,,,,,,,,,,,,,15.49,neither fits the repeats in the full light curve,0,2,All,2M,Simbad,129.079206,18.918974,130701290791643307,129.07908751,18.91898507,0.008,0.004,0,503635968,60,56043.99733796,5,73,17.6421,0.0099,17.7317,0.015,115000,16.6595,0.0498,16.4863,0.0287,16892216,15.2081,0.0037,15.2596,0.0027,115000,14.6778,0.0046,14.7258,0.0025,115000,14.4211,0.0059,14.4403,0.0046,115000,KTWO211912940-C05,5,STAR,7,08 36 19.008,+18 55 08.31,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097,-40.5,7.4,-17.0,7.3,,,,,,,,,,,,,,,,,13.214,0.021,12.597,0.025,12.349,0.029,15.488,JHK,,,,545-046712,08361902+1855084,,2015-10-30 09:23:41,1.0,0.0,0.847,648.685,566.087,456.06300000000016,14,2,46,,,14,17.902478935022316,17.6421,16.69064294565232,16.6595,15.210589456892322,15.2081,14.589630053234401,14.6778,14.57825657032264,14.4211,6.020599913279625,M1.5,3650,3.562,-1.57,9.97,-1.47,1.486,,1.03,1.17,0.978,2.089,4.12,0.607,0.228,0.105,,,,0.5,,,6.69,5.85,8.4,0.47,,0.46,M1.5V,,,,,,,,,,76.37626158016221,0.46,0.092,0.17499999999999982,4.897384506039933,1.3553766245568102e+32,5.17419873355543e+30,1.2976294779025415e+32,1.3742317915994988e+32,1.6878079218129225e+30,5.53749986589713e+31,False,    ,2018-09-04 15:22:38.265552,2.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211912940-c05_kepler_v2_lc.fits,64.79534722222222,2306.63110042418,5.425338458740648e+32,104.85369306664896
157,157,211913330,0.570497,786,JS508,0.95,12.12,10.21,,,3,,,,,,,,,,,,,,,,,12.17,,1,2,All,2M,Simbad,130.73784799999999,18.92429,130701307376919536,130.73769355,18.92422862,0.01,0.01,90,604299264,72,55692.34482639,6,80,12.868,,,,114724,12.234000000000002,,,,114724,11.979000000000001,,,,32804,11.85,,,,98340,11.779000000000002,,,,114724,KTWO211913330-C05,5,STAR,7,08 42 57.085,+18 55 27.44,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5032_GO5033_GO5048_GO5095_GO5106,-26.0,3.6,-15.6,2.1,,,,,13.41,0.05,12.464,0.02,12.914,0.03,12.111,0.02,11.855,0.05,,,10.772,0.021,10.312,0.023,10.208,0.021,12.172,gri,,,,545-047023,08425708+1855275,,2015-10-30 09:02:49,1.0,0.0,0.977,85.708,73.998,69.975,14,1,45,,,14,12.992885168915267,12.868,12.267436827639019,12.234000000000002,11.97074189345402,11.979000000000001,11.8158224215359,11.85,11.81063851735729,11.779000000000002,6.020599913279625,K3,4830,3.684,-0.41,6.57,-0.58,0.98,1.15,0.376,0.7759999999999999,0.537,1.013,2.38,0.483,0.109,0.033,-0.071,-0.031,-0.008,0.78,,,4.76,4.16,6.16,,,0.7290000000000001,K3V,V  ,2.1,0.85,0.32,0.13,0.99,0.58,0.01,4.94,209.99999999915192,0.7290000000000001,0.1458,0.14000000000000012,1.299038105676658,1.0521071967581528e+33,6.141090281536664e+31,9.993293533318038e+32,1.0815833456435376e+33,2.520370929835525e+31,3.4866127639132136e+32,False,    ,2018-09-04 15:22:38.431497,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211913330-c05_kepler_v2_lc.fits,64.68243055555557,2306.631217816925,5.3270495096344406e+32,8.67443607798821
158,158,211913532,0.599112,573,JS352,0.58,15.54,11.54,16.33,0.0927,0,Y,0.007229999999999999,2.8027,0.0106,0.0,Y,Y,N,cand,0.0157,0.64368,2,,,,,14.72,,0,2,All,2M,Simbad,130.08260900000002,18.927306,130711300824943232,130.08245113,18.92723255,0.005,0.001,90,503636096,60,55975.64311343,5,78,16.8508,0.0022,16.9173,0.0043,115000,15.6288,0.0017,15.6842,0.0016,115000,14.4492,0.0045,14.5044,0.0037,115000,13.9009,0.0039,13.9521,0.0027,115000,13.6385,0.0021,13.6477,0.0029,115000,KTWO211913532-C05,5,STAR,7,08 40 19.826,+18 55 38.30,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097,-35.7,4.0,-11.3,3.9,,,,,,,,,,,,,,,,,12.418,0.021,11.755999999999998,0.023,11.544,0.022,14.72,JHK,,,,545-046895,08401982+1855382,,2015-10-30 05:00:37,1.0,0.0,0.855,793.8430000000003,720.7610000000003,650.822,14,2,46,,,22,17.108775351088454,16.8508,15.659705662246216,15.6288,14.451333696043337,14.4492,13.814598862273948,13.9009,13.791253312489102,13.6385,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,4.897384506039933,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,False,    ,2018-09-04 15:22:38.604340,4.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211913532-c05_kepler_v2_lc.fits,64.60715277777777,2306.6311717122658,2.4842381058173385e+32,115.32453119169608
159,159,211913669,0.7482479999999999,778,HSHJ426,0.22,17.89,13.32,,,2,,,,,,,,,,,,,,,,,17.32,,0,2,All,2M,Simbad,130.645652,18.929392,130711306455155765,130.64543997,18.92933746,0.006,0.002,90,503635968,60,55977.45755787,5,76,19.127,0.0099,19.2382,0.0275,115000,17.9417,0.0041,18.0248,0.0064,115000,16.4299,0.0023,16.4986,0.0035,115000,15.7591,0.0041,15.8187,0.0018,115000,15.4197,0.0068,15.4669,0.0101,115000,KTWO211913669-C05,5,STAR,7,08 42 34.956,+18 55 45.81,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-26.0,3.0,-11.0,3.0,,,21.701,0.132,,,,,19.381,0.011,17.947,0.006999999999999999,16.434,0.005,15.618,0.006,14.164,0.031,13.51,0.033,13.316,0.032,17.317999999999998,gri,,,5071-301-4-0111-0288,,08423495+1855458,,2015-10-30 08:32:19,1.0,0.0,0.8170000000000001,1180.544,951.643,803.919,14,1,45,,,22,19.40645959288869,19.127,17.976006906169893,17.9417,16.435566724205433,16.4299,15.653335094527366,15.7591,15.618853579532276,15.4197,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,3.9350190596742975,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,False,    ,2018-09-04 15:22:38.749219,1.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211913669-c05_kepler_v2_lc.fits,64.87062500000002,2306.6312112636733,6.458241482877708e+32,299.80768332614855
160,160,211913733,0.533736,429,JS 22,0.41,16.33,12.19,12.63,0.3509,0,Y,0.007859999999999999,,,,N,Y,M,,0.01517,0.57521,2,,,,,15.4,2x primary peak might be the true period,0,2,All,2M,Simbad,128.273234,18.930201,130711282732116679,128.27308938,18.93014384,0.004,0.003,0,503635968,60,55997.12887731,5,96,17.6435,0.0044,17.7268,0.0045,115000,16.4413,0.0031,16.5006,0.005,115000,15.1446,0.0033,15.1921,0.0012,115000,14.5642,0.0023,14.6049,0.0014,115000,14.2747,0.0038,14.2912,0.0042,115000,KTWO211913733-C05,5,STAR,7,08 33 05.576,+18 55 48.72,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5032_GO5048_GO5097,,,,,,,,,,,,,,,,,,,,,13.071,0.023,12.421,0.024,12.187,0.02,15.404000000000002,JHK,,,,,08330557+1855487,,2015-10-30 08:23:08,0.997,0.003,0.794,636.038,547.289,441.218,19,2,66,,,14,17.908655709368716,17.6435,16.473011744525873,16.4413,15.147824771964128,15.1446,14.472101284207545,14.5642,14.44115303188226,14.2747,6.020599913279625,M2.5,3500,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.117,,,,0.44,,,7.01,6.27,8.94,0.57,,0.393,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.94598884334107,0.393,0.0786,0.14499999999999955,3.3888604279314896,8.357184523416158e+31,2.9124859576001566e+30,8.007934474610664e+31,8.357184523416163e+31,9.504805519636988e+29,2.79025363293769e+31,False,    ,2018-09-04 15:22:38.876404,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211913733-c05_kepler_v2_lc.fits,64.70125000000002,2306.631013169033,2.4278871078459087e+32,83.36133266189033
161,161,211913859,0.670833,506,JS724,0.25,17.29,13.1,12.37,0.6583,0,Y,0.008,,,,N,Y,N,,0.0234,0.99749,2,,,,,16.23,,0,2,All,2M,Simbad,130.263092,18.931969,130711302629628843,130.26291175,18.93189381,0.005,0.003,90,503635968,60,55967.46733796,5,80,18.7947,0.0082,18.8767,0.0107,115000,17.5787,0.0051,17.6489,0.0034,115000,16.1522,0.0023,16.2165,0.0066,115000,15.5124,0.0044,15.5662,0.0056,115000,15.2096,0.0041,15.231,0.0027,115000,KTWO211913859-C05,5,STAR,7,08 41 03.142,+18 55 55.09,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097,,,,,,,,,,,,,,,,,,,,,13.959,0.026,13.28,0.026,13.095999999999998,0.031,16.226,JHK,,,,,08410314+1855550,,2015-10-30 08:41:52,1.0,0.0,0.867,1179.692,1021.584,893.525,14,1,45,,,22,19.070258885581094,18.7947,17.61215385132719,17.5787,16.157163545874063,16.1522,15.410665192410937,15.5124,15.399057341736405,15.2096,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,9.905017667828766,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,False,    ,2018-09-04 15:22:39.021040,2.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211913859-c05_kepler_v2_lc.fits,64.64479166666666,2306.631184348917,5.405086641705819e+32,250.91760791590383
162,162,211913907,0.608905,365,AD 2678,0.16,19.39,14.17,0.42,0.046,0,Y,0.008159999999999999,,,,N,N,N,,0.05558,0.08267000000000001,2,,,,,18.66,,0,2,All,2M,Simbad,130.016301,18.932625,130711300162019609,130.01615015,18.93253418,0.015,0.008,0,503635968,60,55933.39796296,5,53,20.6527,0.0164,20.7589,0.0553,115000,19.4186,0.0118,19.5735,0.0203,115000,17.6479,0.0018,17.7308,0.0054,115000,16.8241,0.0124,16.9377,0.0021,115000,16.4469,0.006,16.5208,0.0068,115000,KTWO211913907-C05,5,STAR,7,08 40 03.911,+18 55 57.45,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-40.0,5.0,-12.0,5.0,,,22.943,0.266,,,,,20.969,0.028,19.453,0.013,17.675,0.008,16.714000000000002,0.009000000000000001,15.093,0.041,14.493,0.047,14.174,0.061,18.663,gri,,,5061-301-5-0110-0417,,08400391+1855574,,2015-10-30 06:48:51,0.622,0.378,0.655,11213.578,10034.712,7754.4230000000025,14,2,46,,,22,20.953680652464787,20.6527,19.45999316388111,19.4186,17.657995465126547,17.6479,16.691348645108533,16.8241,16.71185467741315,16.4469,6.020599913279625,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.199,0.0398,0.25,4.580870550452174,1.2079806881608066e+31,2.8571025232039085e+29,1.1532894188270483e+31,1.2304387258962846e+31,9.087047495513704e+28,7.082974670228428e+30,False,    ,2018-09-04 15:22:39.155845,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211913907-c05_kepler_v2_lc.fits,64.58833333333334,2306.6311669178176,3.915307460257294e+33,13703.769565352286
163,163,211913977,0.6084109999999999,422,KW390,0.82,12.6,10.54,10.62,0.4776,0,N,0.00916,,,,N,Y,N,,0.02812,1.26723,D,,11.16,,10.75,12.62,,1,2,All,2M,Simbad,130.344085,18.933875,130721303439491116,130.34391509,18.93382273,0.017,0.006,0,906289152,108,55966.08039352,5,91,13.3639,0.0034,13.4036,0.0019,115000,12.939,,,,114724,12.574000000000002,,,,114724,12.352,,,,114724,12.1639,0.0026,12.1953,0.0131,115000,KTWO211913977-C05,5,STAR.Exoplanet,7,08 41 22.582,+18 56 01.95,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5095_GO5106,-34.3,1.8,-9.6,2.1,,,,,13.97,0.04,12.957,0.02,13.448,0.03,12.557,0.03,12.264,0.06,,,11.162,0.023,10.678,0.022,10.536,0.019,12.619000000000002,gri,,,,545-046956,08412258+1856020,,2015-10-30 09:48:04,1.0,0.0,0.952,398.831,334.016,329.7630000000001,14,1,45,,,23,13.478158109368367,13.3639,12.97206747070764,12.939,12.565333652313747,12.574000000000002,12.32117404503528,12.352,12.186965442048194,12.1639,6.020599913279625,K5,4410,3.644,-0.68,7.36,-0.78,1.15,1.3730000000000002,0.525,1.081,0.685,1.272,2.883,0.568,0.132,0.042,-0.073,-0.029,0.019,0.71,,,5.18,4.48,6.68,,,0.698,K5V,V  ,2.54,1.18,0.4,0.2,1.06,0.62,0.1,5.45,195.19221295850463,0.698,0.1396,0.16000000000000014,4.1814321709194315,6.638347629750242e+32,3.519969131055065e+31,6.3669276305064565e+32,6.699771504105753e+32,1.5135682672404994e+31,2.4682870386912345e+32,False,    ,2018-09-04 15:22:39.307455,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211913977-c05_kepler_v2_lc.fits,64.60715277777777,2306.6311900118235,4.392016320181381e+32,12.477428513314635
164,164,211914098,0.597102,345,JS364,0.55,15.24,11.71,17.18,0.364,0,Y,0.007409999999999998,,,,N,Y,N,,0.007259999999999998,0.26196,P,17.33,,,,15.02,,0,2,All,2M,Simbad,130.117646,18.935817999999998,130721301175383466,130.11748119,18.93576136,0.006999999999999999,0.006999999999999999,90,503635968,60,55720.3053125,5,57,16.4256,0.004,16.4908,0.0026,115000,15.2165,0.0025,15.2688,0.0019,115000,14.3463,0.003,14.3897,0.0007,115000,13.9419,0.004,13.9934,0.0016,115000,13.7485,0.0014,13.7615,0.0036,115000,KTWO211914098-C05,5,STAR,7,08 40 28.236,+18 56 08.94,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5011_GO5018_GO5024_GO5032_GO5048_GO5054_GO5060_GO5095,-35.7,3.5,-9.5,3.8,,,,,17.31,0.11,15.798,0.06,16.645,0.07,15.206,0.07,14.316,0.1,,,12.581,0.021,11.901,0.019,11.713,0.023,15.015,gri,,,5037-301-1-0113-0196,545-046902,08402823+1856090,,2015-10-30 08:31:11,1.0,0.0,0.916,304.387,274.98,217.868,14,2,46,,,22,16.658893311608686,16.4256,15.246470290905492,15.2165,14.345277798774607,14.3463,13.871259725967214,13.9419,13.864904587393243,13.7485,6.020599913279625,M1.5,3650,3.562,-1.57,9.97,-1.47,1.486,,1.03,1.17,0.978,2.089,4.12,0.607,0.228,0.105,,,,0.5,,,6.69,5.85,8.4,0.47,,0.46,M1.5V,,,,,,,,,,76.37626158016221,0.46,0.092,0.17499999999999982,10.337280832017674,1.3553766245568102e+32,5.17419873355543e+30,1.2976294779025415e+32,1.3742317915994988e+32,1.6878079218129225e+30,5.53749986589713e+31,False,    ,2018-09-04 15:22:39.448687,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211914098-c05_kepler_v2_lc.fits,64.81416666666667,2306.631174014961,2.4136044504819556e+32,46.64692206020964
165,165,211914124,0.5528430000000001,257,JS564,0.45,16.55,12.06,18.0,0.4432,0,Y,0.00809,,,,N,Y,M,,0.01684,0.59947,2,,,,,17.56,,0,2,All,2M,Simbad,131.07973,18.936104,130721310796383815,131.07958593,18.9360332,0.005,0.002,90,503636096,60,55901.56590278,5,83,17.7224,0.0069,17.7845,0.0051,115000,16.516,0.0022,16.5732,0.0016,115000,15.1636,0.0006,15.1875,0.002,115000,14.5415,0.0021,14.567,0.0016,115000,14.2127,0.0027,14.2332,0.0043,115000,KTWO211914124-C05,5,STAR,7,08 44 19.136,+18 56 09.97,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097,-38.0,3.0,-11.0,3.0,,,20.572,0.052000000000000005,,,,,17.945999999999994,0.006,16.506,0.005,17.397000000000002,0.016,14.372,0.005,12.972,0.023,12.392,0.026,12.059,0.021,17.562,gri,,,5061-301-4-0116-0282,,08441913+1856099,,2015-10-30 07:33:08,1.0,0.0,0.866,704.1419999999997,639.345,556.271,14,1,45,,,22,17.991921861487977,17.7224,16.548353965931092,16.516,15.167530985866135,15.1636,14.445545275777302,14.5415,14.38832588153529,14.2127,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,5.6885301264913775,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,False,    ,2018-09-04 15:22:39.594382,2.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211914124-c05_kepler_v2_lc.fits,64.43777777777778,2306.631241402203,8.555503643001784e+32,397.16782559110135
166,166,211914465,0.5222640000000001,266,JS230,0.55,16.01,11.73,4.69,0.0527,0,Y,0.00703,1.1252,0.0276,0.0,Y,N,N,,0.006640000000000001,0.1788,2,,,,,15.07,third highest peak (second likely period) is complex,0,1,All,2M,Simbad,129.605748,18.941633,130731296057050519,129.60559474,18.94163871,0.006,0.003,90,503635968,60,55940.532546300004,5,85,17.2003,0.0079,17.2796,0.0073,115000,16.002,0.0055,16.0654,0.0036,115000,14.7198,0.0015,14.7758,0.0009,115000,14.134,0.0066,14.1815,0.0014,115000,13.8486,0.0025,13.8819,0.0079,115000,KTWO211914465-C05,5,STAR,7,08 38 25.379,+18 56 29.88,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097,-39.4,4.4,-13.2,4.3,,,,,,,,,,,,,,,,,12.643,0.029,11.961,0.031,11.725,0.019,15.069,JHK,,,5071-301-5-0105-0334,545-046798,08382537+1856300,,2015-10-30 08:10:48,1.0,0.0,0.84,618.062,592.418,569.211,14,2,46,,,22,17.464106430959532,17.2003,16.033537437457493,16.002,14.722813186321876,14.7198,14.043040860384885,14.134,14.012351173121653,13.8486,6.020599913279625,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.434,0.0868,0.125,9.934158243152764,1.076613921570766e+32,3.848231640674143e+30,1.0336088679970168e+32,1.091591113123216e+32,1.279398092754357e+30,3.141851780902868e+31,False,    ,2018-09-04 15:22:39.737408,1.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211914465-c05_kepler_v2_lc.fits,64.13666666666667,2306.6311376104927,2.0096160761413148e+33,522.2180637206302
