K2 ID,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products
integer,string,integer,substring,string,ra,dec,ustring,string,integer,datetime,datetime,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,integer,string,string,string,string,string,datetime,float,float,float,float,float,float,integer,integer,integer,float,string,integer
212007343,KTWO212007343-C05,5,STAR,7,08 36 39.478,+20 22 33.97,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097,-34.000,3.000,-19.000,3.000,,,21.179,0.073,,,,,18.787,0.008,17.343,0.005,15.860,0.004,15.067,0.005,13.606,0.023,13.007,0.023,12.746,0.024,16.738,gri,,,5037-301-5-0112-0370,,08363947+2022339,,2015-10-30 06:04:13,1.000,0.000,0.810,1438.520,1302.913,1210.840,14,3,47,,,14
212007419,KTWO212007419-C05,5,STAR,7,08 41 11.062,+20 22 38.54,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5032_GO5048_GO5054_GO5060_GO5095,-36.000,3.800,-14.300,4.300,,,,,17.455,0.115,16.103,0.068,16.774,0.050,15.479,0.040,14.429,0.110,,,12.694,0.021,12.004,0.023,11.825,0.018,15.132,gri,,,,552-044222,08411106+2022384,,2015-10-30 06:23:03,1.000,0.000,0.890,515.081,495.348,449.862,14,4,48,,,14
212008129,KTWO212008129-C05,5,STAR,7,08 41 47.926,+20 23 22.62,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-38.000,5.000,-11.000,5.000,,,23.075,0.349,,,,,20.880,0.026,19.390,0.014,17.638,0.007,16.647,0.010,15.079,0.040,14.542,0.049,14.230,0.061,18.611,gri,,,5038-301-4-0031-0273,,08414792+2023226,,2015-10-30 08:56:24,0.870,0.130,0.633,4046.804,2924.284,2172.193,14,4,48,,,14
212008710,KTWO212008710-C05,5,STAR,7,08 55 02.240,+20 23 54.06,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5048_GO5060_GO5095,-33.300,2.200,-12.200,4.500,,,,,15.302,0.040,14.002,0.030,14.731,0.040,13.471,0.050,13.051,0.030,,,11.700,0.020,11.089,0.022,10.947,0.020,13.555,gri,,,,552-044727,08550224+2023540,,2015-10-30 09:41:06,1.000,0.000,0.932,484.129,421.458,352.959,9,4,28,,,22
212008710,KTWO212008710-C16,16,STAR,23,08 55 02.240,+20 23 54.06,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16052_GO16060_GO16071,-33.300,2.200,-12.200,4.500,,,,,15.302,0.040,14.002,0.030,14.731,0.040,13.471,0.050,13.051,0.030,,,11.700,0.020,11.089,0.022,10.947,0.020,13.555,gri,,,,552-044727,08550224+2023540,,2018-05-24 17:22:18,1.000,0.000,0.918,169.747,159.577,150.370,12,2,38,,,22
212008913,KTWO212008913-C05,5,STAR,7,08 48 00.241,+20 24 06.84,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,,,,,,,,,,,,,,,,,,,,,14.542,0.032,13.898,0.043,13.695,0.041,16.757,JHK,,,,,08480023+2024068,,2015-10-30 09:30:16,1.000,0.000,0.816,2168.897,1872.054,1526.880,9,3,27,,,14
212009131,KTWO212009131-C05,5,STAR,7,08 31 35.951,+20 24 19.25,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048,-28.000,5.000,-17.000,5.000,,,24.605,0.823,,,,,21.348,0.042,19.777,0.018,17.810,0.008,16.709,0.010,15.073,0.043,14.388,0.049,14.178,0.056,18.871,gri,,,6597-301-1-0218-0392,,08313595+2024192,,2015-10-30 05:57:47,0.894,0.106,0.546,6440.195,5191.420,4107.873,19,1,65,,,22
212009131,KTWO212009131-C16,16,STAR,23,08 31 35.951,+20 24 19.25,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16060,-28.000,5.000,-17.000,5.000,,,24.605,0.823,,,,,21.348,0.042,19.777,0.018,17.810,0.008,16.709,0.010,15.073,0.043,14.388,0.049,14.178,0.056,18.871,gri,,,6597-301-1-0218-0392,,08313595+2024192,,2018-05-24 17:22:19,0.654,0.345,0.478,,,,2,2,2,,,22
212009190,KTWO212009190-C05,5,STAR,7,08 36 59.893,+20 24 23.45,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095_GO5101,-33.100,3.000,-9.700,2.600,,,,,16.380,0.020,14.880,0.050,15.674,0.020,14.290,0.010,13.598,0.030,,,12.128,0.025,11.500,0.022,11.325,0.021,14.221,gri,,,,553-044384,08365989+2024234,,2015-10-30 09:49:34,1.000,0.000,0.918,362.470,348.545,307.840,14,3,47,,,14
212009294,KTWO212009294-C05,5,STAR,7,08 39 10.163,+20 24 30.21,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095,-40.400,3.400,-11.600,2.300,,,,,15.626,0.030,14.317,0.010,15.053,0.010,13.726,0.020,13.165,0.070,,,11.781,0.022,11.171,0.021,10.999,0.018,13.732,gri,,,,553-044507,08391017+2024301,,2015-10-30 09:08:18,1.000,0.000,0.959,373.114,341.249,304.115,14,3,47,,,14
212009427,KTWO212009427-C05,5,STAR,7,08 31 29.870,+20 24 37.52,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5032_GO5039_GO5048_GO5095,-35.600,2.600,-10.000,2.500,,,,,,,,,,,,,,,,,11.674,0.022,10.949,0.023,10.767,0.020,14.072,JHK,,,6597-301-1-0218-0019,553-044102,08312987+2024374,,2015-10-30 06:30:16,1.000,0.000,0.917,749.851,724.990,690.583,19,1,65,,,24
212009427,KTWO212009427-C16,16,STAR,23,08 31 29.870,+20 24 37.52,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16011_GO16022_GO16031_GO16052_GO16056_GO16060_GO16075_GO16077,-35.600,2.600,-10.000,2.500,,,,,,,,,,,,,,,,,11.674,0.022,10.949,0.023,10.767,0.020,14.072,JHK,,,6597-301-1-0218-0019,553-044102,08312987+2024374,,2018-05-24 17:22:39,1.000,0.000,0.882,,,,2,2,2,,,24
212009464,KTWO212009464-C05,5,STAR,7,08 36 41.821,+20 24 39.92,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5095_GO5101_GO5106,-32.100,1.800,-10.800,1.900,,,,,13.804,0.044,12.835,0.020,13.314,0.020,12.466,0.030,12.180,0.070,,,11.183,0.021,10.620,0.025,10.523,0.019,12.520,gri,,,,553-044370,08364182+2024399,,2015-10-30 06:01:28,1.000,0.000,0.970,188.424,162.751,145.547,14,3,47,,,14
212009944,KTWO212009944-C05,5,STAR,7,08 40 10.024,+20 25 08.23,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5020_GO5024_GO5032_GO5048_GO5054_GO5060_GO5095,-35.800,3.600,-16.000,3.900,,,,,17.038,0.010,15.578,0.010,16.378,0.010,14.975,0.080,13.937,0.060,,,12.166,0.022,11.496,0.021,11.308,0.018,14.669,gri,,,5045-301-4-0128-0156,553-044556,08401002+2025083,,2015-10-30 08:49:15,1.000,0.000,0.909,439.480,421.467,403.122,14,3,47,,,14
212010154,KTWO212010154-C05,5,STAR,7,08 45 25.996,+20 25 22.60,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5095,-36.600,3.000,-15.200,3.500,,,,,,,,,,,,,,,,,12.054,0.022,11.382,0.023,11.210,0.020,14.259,JHK,,,,553-044794,08452599+2025225,,2015-10-30 06:21:33,0.999,0.001,0.836,431.262,375.821,349.346,14,4,48,,,14
212010383,KTWO212010383-C05,5,STAR,7,08 45 25.992,+20 25 38.62,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095,-36.500,3.000,-8.900,3.400,,,,,15.589,0.060,14.180,0.070,14.957,0.050,13.645,0.130,13.033,0.110,,,11.679,0.022,11.036,0.025,10.878,0.018,13.610,gri,,,,553-044793,08452598+2025385,,2015-10-30 08:36:55,0.999,6.000e-4,0.956,202.666,189.561,174.293,14,4,48,,,14
212010627,KTWO212010627-C05,5,STAR,7,08 39 26.676,+20 25 52.31,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097,-38.000,3.000,-10.000,3.000,,,21.093,0.090,,,,,18.551,0.007,17.088,0.005,15.665,0.004,14.883,0.005,13.463,0.022,12.915,0.026,12.657,0.024,16.531,gri,,,5045-301-4-0128-0171,,08392667+2025523,,2015-10-30 05:40:09,1.000,0.000,0.638,806.675,717.376,656.717,14,3,47,,,14
212011152,KTWO212011152-C05,5,STAR,7,08 38 08.092,+20 26 22.29,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5012_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5095_GO5104,-34.900,1.700,-15.400,1.900,,,,,12.386,0.284,11.791,0.232,12.016,0.010,11.441,0.030,11.230,0.070,,,10.358,0.026,10.012,0.032,9.932,0.019,11.466,gri,,1398-631-1,,553-044447,08380808+2026223,,2015-10-30 09:19:19,1.000,0.000,0.980,161.736,155.038,156.289,14,3,47,,,14
212011328,KTWO212011328-C05,5,STAR,7,08 45 01.066,+20 26 31.95,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5089_GO5095_GO5104,-36.500,1.900,-13.800,2.000,,,,,12.042,0.154,11.489,0.122,12.062,0.040,11.542,0.070,11.357,0.080,,,10.516,0.022,10.196,0.024,10.129,0.018,11.569,gri,,1399-31-1,,553-044777,08450106+2026319,,2015-10-30 09:33:13,1.000,0.000,0.973,92.447,78.501,68.172,14,4,48,,,14
212011394,KTWO212011394-C05,5,STAR,7,08 48 49.982,+20 26 36.00,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5032_GO5048_GO5054_GO5060_GO5095,-44.100,4.400,-6.500,3.800,,,,,17.562,0.130,16.178,0.020,16.908,0.070,15.523,0.050,14.477,0.010,,,12.756,0.023,12.052,0.030,11.857,0.021,15.206,gri,,,5071-301-6-0125-0128,553-044934,08484997+2026359,,2015-10-30 09:26:04,1.000,0.000,0.806,647.001,572.645,505.269,9,3,27,,,14
212011416,KTWO212011416-C05,5,STAR,7,08 33 08.446,+20 26 37.38,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097,-10.900,6.600,1.800,6.300,,,,,,,,,,,,,,,,,12.821,0.023,12.222,0.018,11.944,0.019,15.132,JHK,,,,553-044201,08330845+2026372,,2015-10-30 07:01:52,1.000,0.000,0.844,1088.277,1039.804,981.039,19,1,65,,,22
212011416,KTWO212011416-C16,16,STAR,23,08 33 08.446,+20 26 37.38,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060,-10.900,6.600,1.800,6.300,,,,,,,,,,,,,,,,,12.821,0.023,12.222,0.018,11.944,0.019,15.132,JHK,,,,553-044201,08330845+2026372,,2018-05-24 17:23:14,1.000,0.000,0.802,,,,2,2,2,,,22
212011557,KTWO212011557-C05,5,STAR,7,08 38 08.171,+20 26 46.04,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5032_GO5048,,,,,,,,,,,,,,,,,,,,,12.936,0.026,12.264,0.032,12.023,0.019,15.350,JHK,,,,553-044448,08380817+2026461,,2015-10-30 05:32:27,0.999,8.000e-4,0.898,548.675,508.743,432.492,14,3,47,,,14
212011731,KTWO212011731-C05,5,STAR,7,08 38 07.310,+20 26 55.66,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5032_GO5048,-41.700,4.100,-12.800,4.800,,,,,,,,,,,,,,,,,12.945,0.024,12.307,0.030,12.043,0.018,15.329,JHK,,,,553-044445,08380730+2026556,,2015-10-30 08:58:14,1.000,5.000e-4,0.894,991.065,914.119,757.844,14,3,47,,,14
212012042,KTWO212012042-C05,5,STAR,7,08 45 06.113,+20 27 13.39,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048,,,,,,,,,,,,,,,,,,,,,15.607,0.069,15.307,0.096,14.676,0.089,18.064,JHK,,,,,08450611+2027133,,2015-10-30 05:11:18,0.944,0.057,0.484,12931.797,10154.479,7557.977,14,4,48,,,14
212012299,KTWO212012299-C05,5,STAR,7,08 41 02.620,+20 27 27.72,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5095,-37.700,1.500,-14.700,1.900,,,,,13.175,0.020,12.282,0.020,12.694,0.020,11.992,0.030,11.731,0.070,,,10.780,0.021,10.408,0.021,10.291,0.016,12.020,gri,,,,553-044607,08410262+2027278,,2015-10-30 04:52:31,1.000,0.000,0.972,113.633,106.014,104.492,14,4,48,,,14
212012721,KTWO212012721-C05,5,STAR,7,08 39 18.860,+20 27 52.08,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5032_GO5048_GO5054_GO5095,-27.300,4.600,-14.800,4.500,,,,,18.473,0.310,16.385,0.076,17.253,0.076,15.827,0.070,14.860,0.040,,,13.081,0.023,12.457,0.021,12.229,0.022,15.578,gri,,,,553-044513,08391887+2027521,,2015-10-30 05:27:51,1.000,0.000,0.849,386.676,331.831,256.513,14,3,47,,,14
212012745,KTWO212012745-C05,5,STAR,7,08 28 24.654,+20 27 54.04,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,,,,,,,23.810,0.633,,,,,21.189,0.036,19.622,0.017,17.878,0.008,16.902,0.011,15.380,0.052,14.837,0.069,14.554,0.075,18.871,gri,,,6597-301-2-0213-0380,,08282465+2027540,,2015-10-30 07:47:50,0.888,0.112,0.518,13001.000,11246.129,9780.638,19,4,68,,,22
212012745,KTWO212012745-C16,16,STAR,23,08 28 24.654,+20 27 54.04,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16060,,,,,,,23.810,0.633,,,,,21.189,0.036,19.622,0.017,17.878,0.008,16.902,0.011,15.380,0.052,14.837,0.069,14.554,0.075,18.871,gri,,,6597-301-2-0213-0380,,08282465+2027540,,2018-05-24 15:26:44,0.758,0.241,0.526,13926.297,10164.220,7648.303,2,3,3,,,22
212013132,KTWO212013132-C05,5,STAR,7,08 40 44.256,+20 28 18.67,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095_GO5101,-40.600,2.600,-9.500,2.700,,,,,15.672,0.010,14.254,0.060,15.008,0.040,13.669,0.070,12.914,0.070,,,11.240,0.022,10.577,0.021,10.402,0.018,13.542,gri,,,,553-044594,08404426+2028187,,2015-10-30 09:48:50,1.000,0.000,0.946,434.572,432.024,427.616,14,3,47,,,14
212013222,KTWO212013222-C05,5,STAR,7,08 41 05.312,+20 28 24.53,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5020_GO5024_GO5032_GO5048_GO5054_GO5060_GO5095_GO5101,-36.500,3.800,-13.700,4.100,,,,,16.566,0.050,15.077,0.030,15.861,0.010,14.505,0.050,13.792,0.060,,,12.268,0.021,11.605,0.023,11.411,0.019,14.412,gri,,,,553-044609,08410532+2028245,,2015-10-30 09:03:54,1.000,0.000,0.859,488.617,415.195,383.004,14,4,48,,,14
212013297,KTWO212013297-C05,5,STAR,7,08 40 46.913,+20 28 29.10,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5011_GO5018_GO5024_GO5048_GO5054_GO5060_GO5095,-36.500,3.900,-14.300,3.900,,,,,17.471,0.070,16.035,0.150,16.851,0.067,15.572,0.010,14.396,0.020,,,12.583,0.022,11.968,0.024,11.680,0.022,15.132,gri,,,5045-301-4-0130-0212,553-044596,08404692+2028291,,2015-10-30 05:40:55,1.000,0.000,0.847,559.012,512.339,440.552,14,3,47,,,14
212013502,KTWO212013502-C05,5,STAR,7,08 40 57.515,+20 28 41.49,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,,,,,,,,,,,,,,,,,,,,,15.091,0.037,14.564,0.059,14.308,0.075,17.091,JHK,,,,,08405751+2028414,,2015-10-30 09:18:01,1.000,0.000,0.853,5864.424,4735.890,3449.414,14,4,48,,,14
212013619,KTWO212013619-C05,5,STAR,7,08 40 47.795,+20 28 47.91,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5048_GO5095_GO5097,-38.000,3.000,-14.000,3.000,,,20.279,0.049,,,,,17.891,0.005,16.506,0.004,15.211,0.004,14.517,0.004,13.129,0.022,12.508,0.024,12.248,0.023,16.015,gri,,,5045-301-4-0130-0219,,08404779+2028479,,2015-10-30 09:25:10,1.000,0.000,0.837,884.655,798.242,714.060,14,3,47,,,14
212013705,KTWO212013705-C05,5,STAR,7,08 33 38.380,+20 28 52.56,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,-32.000,3.000,-11.000,3.000,,,22.113,0.156,,,,,19.544,0.012,18.061,0.007,16.589,0.005,15.768,0.006,14.319,0.027,13.647,0.035,13.430,0.028,17.476,gri,,,5037-301-6-0108-0376,,08333838+2028525,,2015-10-30 09:24:49,1.000,0.000,0.766,2033.139,1760.374,1422.154,19,1,65,,,22
212013705,KTWO212013705-C16,16,STAR,23,08 33 38.380,+20 28 52.56,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16060,-32.000,3.000,-11.000,3.000,,,22.113,0.156,,,,,19.544,0.012,18.061,0.007,16.589,0.005,15.768,0.006,14.319,0.027,13.647,0.035,13.430,0.028,17.476,gri,,,5037-301-6-0108-0376,,08333838+2028525,,2018-05-24 17:23:36,0.913,0.087,0.688,4457.104,4185.008,3683.638,2,2,2,,,22
212014467,KTWO212014467-C05,5,STAR,7,08 39 43.607,+20 29 39.56,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5097,-35.000,3.000,-11.000,3.000,,,21.012,0.083,,,,,18.606,0.008,17.176,0.005,15.784,0.004,15.049,0.005,13.619,0.022,12.979,0.023,12.750,0.026,16.631,gri,,,5045-301-4-0128-0256,,08394360+2029395,,2015-10-30 07:22:15,1.000,1.000e-4,0.691,1409.064,1293.260,1156.747,14,3,47,,,14
212014492,KTWO212014492-C05,5,STAR,7,08 45 45.893,+20 29 41.05,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5032_GO5048_GO5097,-42.900,4.200,-13.500,4.200,,,,,,,,,,,,,,,,,12.931,0.023,12.329,0.027,12.101,0.022,15.090,JHK,,,5038-301-3-0036-0302,553-044807,08454589+2029410,,2015-10-30 05:28:04,1.000,0.000,0.762,743.969,700.826,624.456,14,4,48,,,14
212015396,KTWO212015396-C05,5,STAR,7,08 43 17.839,+20 30 37.42,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5095_GO5104_GO5106,-38.400,1.100,-13.700,1.500,,,,,12.610,0.050,11.785,0.050,12.169,0.040,11.546,0.050,11.291,0.060,,,10.318,0.022,9.891,0.025,9.776,0.020,11.554,gri,,,,553-044699,08431784+2030373,,2015-10-30 06:54:21,1.000,0.000,0.971,289.680,287.669,291.292,14,4,48,,,14
212015476,KTWO212015476-C05,5,STAR,7,08 42 56.682,+20 30 42.26,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,-32.000,3.000,-7.000,3.000,,,21.860,0.118,,,,,19.750,0.013,18.292,0.008,16.705,0.006,15.830,0.007,14.377,0.031,13.722,0.034,13.475,0.038,17.618,gri,,,5037-301-4-0121-0315,,08425668+2030422,,2015-10-30 07:24:06,1.000,0.000,0.588,2135.720,1687.128,1358.276,14,4,48,,,14
212015504,KTWO212015504-C05,5,STAR,7,08 45 02.642,+20 30 43.78,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5020_GO5024_GO5032_GO5048_GO5054_GO5060_GO5095,-30.400,3.800,-8.800,4.200,,,,,16.784,0.140,15.236,0.100,16.048,0.030,14.683,0.070,13.634,0.050,,,11.954,0.023,11.329,0.022,11.105,0.019,14.358,gri,,,5045-301-3-0136-0036,553-044779,08450264+2030438,,2015-10-30 05:46:46,1.000,0.000,0.909,386.030,360.661,317.380,14,4,48,,,14
212015538,KTWO212015538-C05,5,STAR,7,08 39 52.646,+20 30 46.41,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097,-32.000,3.000,-12.000,3.000,,,20.542,0.059,,,,,18.323,0.007,16.924,0.005,15.534,0.004,14.790,0.005,13.366,0.025,12.726,0.024,12.524,0.026,16.371,gri,,,5045-301-4-0128-0299,,08395264+2030464,,2015-10-30 06:49:46,1.000,0.000,0.820,1264.199,1181.937,987.788,14,3,47,,,14
212016014,KTWO212016014-C05,5,STAR,7,08 42 55.127,+20 31 14.44,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,,,,,,,,,,,,,,,,,,,,,15.548,0.062,14.937,0.086,14.569,0.083,18.083,JHK,,,,,08425512+2031144,,2015-10-30 05:37:02,0.934,0.066,0.445,19308.340,17877.434,14614.657,14,4,48,,,14
212016785,KTWO212016785-C05,5,STAR,7,08 41 37.583,+20 32 00.45,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,,,,,,,22.861,0.382,,,,,21.111,0.038,19.615,0.018,17.784,0.007,16.794,0.011,15.358,0.044,14.629,0.062,14.352,0.071,18.782,gri,,,5045-301-4-0131-0440,,08413758+2032004,,2015-10-30 09:34:42,0.767,0.233,0.734,6948.306,5490.604,4164.087,14,4,48,,,14
212016828,KTWO212016828-C05,5,STAR,7,08 46 01.960,+20 32 03.16,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048,-38.000,5.000,-14.000,5.000,,,23.307,0.474,,,,,21.317,0.045,19.700,0.019,17.901,0.008,16.930,0.011,15.338,0.052,14.638,0.058,14.357,0.080,18.926,gri,,,5045-301-3-0137-0397,,08460196+2032031,,2015-10-30 05:32:05,0.727,0.274,0.844,7815.772,6366.237,5434.982,14,4,48,,,14
212016898,KTWO212016898-C05,5,STAR,7,08 37 20.402,+20 32 07.92,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048,-24.000,5.000,-9.000,5.000,,,22.816,0.362,,,,,21.078,0.036,19.460,0.015,17.570,0.007,16.552,0.009,15.025,0.048,14.409,0.048,14.018,0.038,18.622,gri,,,5045-301-5-0125-0362,,08372040+2032079,,2015-10-30 06:27:51,0.781,0.219,0.852,3895.664,2994.043,2214.677,14,3,47,,,14
212016988,KTWO212016988-C05,5,STAR,7,08 43 36.890,+20 32 13.98,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5032_GO5048_GO5054_GO5060,-36.400,3.900,-12.300,3.800,,,,,18.076,0.148,16.057,0.066,16.963,0.040,15.545,0.060,14.546,0.140,,,12.839,0.023,12.191,0.022,11.944,0.017,15.271,gri,,,5037-301-4-0122-0345,553-044715,08433689+2032140,,2015-10-30 05:19:01,0.984,0.016,0.838,620.298,552.777,472.328,14,4,48,,,14
212017183,KTWO212017183-C05,5,STAR,7,08 43 36.847,+20 32 24.49,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5097,-34.000,3.000,-15.000,3.000,,,19.479,0.026,,,,,18.392,0.007,16.895,0.006,15.636,0.005,14.891,0.006,13.497,0.028,12.834,0.028,12.592,0.022,16.463,gri,,,5037-301-4-0122-0346,,08433684+2032244,,2015-10-30 09:17:06,0.992,0.008,0.842,1310.026,1183.513,1092.523,14,4,48,,,14
212017273,KTWO212017273-C05,5,STAR,7,08 38 01.363,+20 32 29.51,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048,,,,,,,,,,,,,,,,,,,,,14.796,0.036,14.256,0.037,13.877,0.044,17.225,JHK,,,,,08380136+2032295,,2015-10-30 05:53:54,0.934,0.066,0.842,2395.016,1858.821,1425.818,14,3,47,,,14
212017328,KTWO212017328-C05,5,STAR,7,08 41 17.495,+20 32 33.07,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048,-43.000,3.000,-12.000,3.000,,,21.575,0.128,,,,,19.260,0.011,17.785,0.006,16.282,0.005,15.473,0.006,14.019,0.024,13.420,0.032,13.110,0.030,17.175,gri,,,5045-301-4-0130-0310,,08411749+2032330,,2015-10-30 05:25:38,0.979,0.021,0.646,2621.308,2274.058,1937.939,14,4,48,,,14
212017486,KTWO212017486-C05,5,STAR,7,08 37 12.612,+20 32 41.48,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095,-34.300,1.400,-14.400,3.300,,,,,16.159,0.020,14.757,0.020,15.528,0.030,14.172,0.040,13.516,0.030,,,12.132,0.027,11.478,0.026,11.371,0.021,14.120,gri,,,,553-044397,08371261+2032414,,2015-10-30 05:12:56,1.000,0.000,0.890,338.031,318.106,289.145,14,3,47,,,14
